MonoNS,EstNS,MonoS,EstS,SensorID,Src,Vx_body(m_s),Vy_body(m_s),Vz_body(m_s),Ve_enu(m_s),Vn_enu(m_s),Vu_enu(m_s),De_enu(m),Dn_enu(m),Du_enu(m),Depth(m),E(m),N(m),U(m),Valid,ValidFlag,IsWaterMass
740003204631,739953204631,740.003204631,739.953204631,DVL_H1000,BE,0.0,0.0,0.0,0.217,0.421,0.001,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
740005360896,739955360896,740.005360896,739.955360896,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.09,0.0,0.0,0.0,,,False
740093358849,740043358849,740.093358849,740.043358849,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.09,0.0,0.0,0.0,,,False
740095133035,740045133035,740.095133035,740.045133035,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
740096852972,740046852972,740.096852972,740.046852972,DVL_H1000,BI,0.504,0.013,0.002,0.0,0.0,0.0,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
740101668038,740051668038,740.101668038,740.051668038,DVL_H1000,BS,0.504,0.013,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
740102843440,740052843440,740.10284344,740.05284344,DVL_H1000,BE,0.0,0.0,0.0,0.226,0.42,0.007,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
740104996788,740054996788,740.104996788,740.054996788,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.09,0.0,0.0,0.0,,,False
740175901245,740125901245,740.175901245,740.125901245,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.09,0.0,0.0,0.0,,,False
740177964761,740127964761,740.177964761,740.127964761,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
740179381368,740129381368,740.179381368,740.129381368,DVL_H1000,BI,0.506,0.013,0.003,0.0,0.0,0.0,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
740184216850,740134216850,740.18421685,740.13421685,DVL_H1000,BS,0.506,0.013,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
740185400127,740135400127,740.185400127,740.135400127,DVL_H1000,BE,0.0,0.0,0.0,0.235,0.416,0.009,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
740187557559,740137557559,740.187557559,740.137557559,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.09,0.0,0.0,0.0,,,False
740275524887,740225524887,740.275524887,740.225524887,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.09,0.0,0.0,0.0,,,False
740277319782,740227319782,740.277319782,740.227319782,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
740278726764,740228726764,740.278726764,740.228726764,DVL_H1000,BI,0.507,0.012,0.003,0.0,0.0,0.0,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
740283603371,740233603371,740.283603371,740.233603371,DVL_H1000,BS,0.507,0.012,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
740284786356,740234786356,740.284786356,740.234786356,DVL_H1000,BE,0.0,0.0,0.0,0.265,0.396,0.008,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
740287191993,740237191993,740.287191993,740.237191993,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.09,0.0,0.0,0.0,,,False
740375275695,740325275695,740.375275695,740.325275695,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.09,0.0,0.0,0.0,,,False
740377094214,740327094214,740.377094214,740.327094214,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
740378513447,740328513447,740.378513447,740.328513447,DVL_H1000,BI,0.505,0.011,0.002,0.0,0.0,0.0,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
740383683466,740333683466,740.383683466,740.333683466,DVL_H1000,BS,0.505,0.011,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
740385144990,740335144990,740.38514499,740.33514499,DVL_H1000,BE,0.0,0.0,0.0,0.257,0.401,0.004,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
740387315546,740337315546,740.387315546,740.337315546,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
740457855716,740407855716,740.457855716,740.407855716,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
740459606277,740409606277,740.459606277,740.409606277,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
740461031926,740411031926,740.461031926,740.411031926,DVL_H1000,BI,0.507,0.011,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
740466829605,740416829605,740.466829605,740.416829605,DVL_H1000,BS,0.507,0.011,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
740468026881,740418026881,740.468026881,740.418026881,DVL_H1000,BE,0.0,0.0,0.0,0.245,0.406,0.001,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
740470177605,740420177605,740.470177605,740.420177605,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
740557396234,740507396234,740.557396234,740.507396234,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
740559180337,740509180337,740.559180337,740.509180337,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
740560916024,740510916024,740.560916024,740.510916024,DVL_H1000,BI,0.508,0.011,-0.003,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
740565686465,740515686465,740.565686465,740.515686465,DVL_H1000,BS,0.508,0.011,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
740566886659,740516886659,740.566886659,740.516886659,DVL_H1000,BE,0.0,0.0,0.0,0.212,0.429,0.009,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
740569028049,740519028049,740.569028049,740.519028049,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.09,0.0,0.0,0.0,,,False
740657292874,740607292874,740.657292874,740.607292874,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.09,0.0,0.0,0.0,,,False
740659328682,740609328682,740.659328682,740.609328682,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
740660767747,740610767747,740.660767747,740.610767747,DVL_H1000,BI,0.508,0.009,-0.004,0.0,0.0,0.0,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
740665718145,740615718145,740.665718145,740.615718145,DVL_H1000,BS,0.508,0.009,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
740666920088,740616920088,740.666920088,740.616920088,DVL_H1000,BE,0.0,0.0,0.0,0.207,0.432,0.007,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
740669058853,740619058853,740.669058853,740.619058853,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.09,0.0,0.0,0.0,,,False
740740412471,740690412471,740.740412471,740.690412471,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.09,0.0,0.0,0.0,,,False
740742167991,740692167991,740.742167991,740.692167991,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
740743585765,740693585765,740.743585765,740.693585765,DVL_H1000,BI,0.509,0.01,-0.005,0.0,0.0,0.0,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
740748476371,740698476371,740.748476371,740.698476371,DVL_H1000,BS,0.509,0.01,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
740749786521,740699786521,740.749786521,740.699786521,DVL_H1000,BE,0.0,0.0,0.0,0.209,0.437,0.006,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
740752194492,740702194492,740.752194492,740.702194492,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
740839298789,740789298789,740.839298789,740.789298789,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
740841090475,740791090475,740.841090475,740.791090475,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
740842495125,740792495125,740.842495125,740.792495125,DVL_H1000,BI,0.509,0.008,-0.005,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
740847625770,740797625770,740.84762577,740.79762577,DVL_H1000,BS,0.509,0.008,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
740849083210,740799083210,740.84908321,740.79908321,DVL_H1000,BE,0.0,0.0,0.0,0.218,0.435,0.009,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
740851284974,740801284974,740.851284974,740.801284974,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
740939370135,740889370135,740.939370135,740.889370135,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
740941160654,740891160654,740.941160654,740.891160654,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
740942566179,740892566179,740.942566179,740.892566179,DVL_H1000,BI,0.51,0.007,-0.005,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
740948028444,740898028444,740.948028444,740.898028444,DVL_H1000,BS,0.51,0.007,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
740949219596,740899219596,740.949219596,740.899219596,DVL_H1000,BE,0.0,0.0,0.0,0.201,0.439,0.004,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
740951385778,740901385778,740.951385778,740.901385778,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
741021890656,740971890656,741.021890656,740.971890656,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
741023654634,740973654634,741.023654634,740.973654634,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741025320322,740975320322,741.025320322,740.975320322,DVL_H1000,BI,0.511,0.005,-0.008,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741030249427,740980249427,741.030249427,740.980249427,DVL_H1000,BS,0.511,0.005,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741031493079,740981493079,741.031493079,740.981493079,DVL_H1000,BE,0.0,0.0,0.0,0.221,0.426,0.004,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741033750259,740983750259,741.033750259,740.983750259,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
741121282426,741071282426,741.121282426,741.071282426,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
741123312401,741073312401,741.123312401,741.073312401,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741124728425,741074728425,741.124728425,741.074728425,DVL_H1000,BI,0.511,0.004,-0.009,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741129703031,741079703031,741.129703031,741.079703031,DVL_H1000,BS,0.511,0.004,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741130899724,741080899724,741.130899724,741.080899724,DVL_H1000,BE,0.0,0.0,0.0,0.214,0.429,0.002,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741133035573,741083035573,741.133035573,741.083035573,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
741221589144,741171589144,741.221589144,741.171589144,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
741223351956,741173351956,741.223351956,741.173351956,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741224749897,741174749897,741.224749897,741.174749897,DVL_H1000,BI,0.511,0.005,-0.01,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741229830959,741179830959,741.229830959,741.179830959,DVL_H1000,BS,0.511,0.005,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741231025902,741181025902,741.231025902,741.181025902,DVL_H1000,BE,0.0,0.0,0.0,0.195,0.448,0.002,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741233547329,741183547329,741.233547329,741.183547329,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
741304027708,741254027708,741.304027708,741.254027708,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
741305816769,741255816769,741.305816769,741.255816769,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741307262251,741257262251,741.307262251,741.257262251,DVL_H1000,BI,0.514,0.004,-0.009,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741312289064,741262289064,741.312289064,741.262289064,DVL_H1000,BS,0.514,0.004,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741313754379,741263754379,741.313754379,741.263754379,DVL_H1000,BE,0.0,0.0,0.0,0.19,0.447,0.001,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741315900436,741265900436,741.315900436,741.265900436,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.09,0.0,0.0,0.0,,,False
741403384187,741353384187,741.403384187,741.353384187,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.09,0.0,0.0,0.0,,,False
741405141165,741355141165,741.405141165,741.355141165,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
741406547856,741356547856,741.406547856,741.356547856,DVL_H1000,BI,0.515,0.003,-0.005,0.0,0.0,0.0,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
741412090913,741362090913,741.412090913,741.362090913,DVL_H1000,BS,0.515,0.003,0.0,0.0,0.0,0.0,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
741413289065,741363289065,741.413289065,741.363289065,DVL_H1000,BE,0.0,0.0,0.0,0.224,0.425,0.009,0.02,4.0,1.0,0.0,0.0,0.0,0.0,,,False
741415428996,741365428996,741.415428996,741.365428996,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
741503458449,741453458449,741.503458449,741.453458449,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
741505234677,741455234677,741.505234677,741.455234677,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741506941490,741456941490,741.50694149,741.45694149,DVL_H1000,BI,0.516,0.003,-0.004,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741511823638,741461823638,741.511823638,741.461823638,DVL_H1000,BS,0.516,0.003,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741513009540,741463009540,741.51300954,741.46300954,DVL_H1000,BE,0.0,0.0,0.0,0.247,0.419,0.004,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741515166096,741465166096,741.515166096,741.465166096,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
741585969637,741535969637,741.585969637,741.535969637,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
741588023820,741538023820,741.58802382,741.53802382,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741589448302,741539448302,741.589448302,741.539448302,DVL_H1000,BI,0.516,0.003,-0.003,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741594313826,741544313826,741.594313826,741.544313826,DVL_H1000,BS,0.516,0.003,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741595494769,741545494769,741.595494769,741.545494769,DVL_H1000,BE,0.0,0.0,0.0,0.249,0.418,0.003,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741597649284,741547649284,741.597649284,741.547649284,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
741685659196,741635659196,741.685659196,741.635659196,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
741687456132,741637456132,741.687456132,741.637456132,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741688874489,741638874489,741.688874489,741.638874489,DVL_H1000,BI,0.513,0.003,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741693758971,741643758971,741.693758971,741.643758971,DVL_H1000,BS,0.513,0.003,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741694937581,741644937581,741.694937581,741.644937581,DVL_H1000,BE,0.0,0.0,0.0,0.237,0.418,0.002,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741697330968,741647330968,741.697330968,741.647330968,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
741785400379,741735400379,741.785400379,741.735400379,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
741787174857,741737174857,741.787174857,741.737174857,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741788589131,741738589131,741.788589131,741.738589131,DVL_H1000,BI,0.503,0.005,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741793686818,741743686818,741.793686818,741.743686818,DVL_H1000,BS,0.503,0.005,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741795120925,741745120925,741.795120925,741.745120925,DVL_H1000,BE,0.0,0.0,0.0,0.213,0.419,0.001,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741797278940,741747278940,741.79727894,741.74727894,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
741867814443,741817814443,741.867814443,741.817814443,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
741869567046,741819567046,741.869567046,741.819567046,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741870986862,741820986862,741.870986862,741.820986862,DVL_H1000,BI,0.488,0.007,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741876643083,741826643083,741.876643083,741.826643083,DVL_H1000,BS,0.488,0.007,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741877821402,741827821402,741.877821402,741.827821402,DVL_H1000,BE,0.0,0.0,0.0,0.206,0.411,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741879965126,741829965126,741.879965126,741.829965126,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
741967479793,741917479793,741.967479793,741.917479793,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
741969241730,741919241730,741.96924173,741.91924173,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741970935417,741920935417,741.970935417,741.920935417,DVL_H1000,BI,0.469,0.009,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741975829232,741925829232,741.975829232,741.925829232,DVL_H1000,BS,0.469,0.009,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741977028259,741927028259,741.977028259,741.927028259,DVL_H1000,BE,0.0,0.0,0.0,0.176,0.412,0.006,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
741979167024,741929167024,741.979167024,741.929167024,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
742067477056,742017477056,742.067477056,742.017477056,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
742069658113,742019658113,742.069658113,742.019658113,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
742071105637,742021105637,742.071105637,742.021105637,DVL_H1000,BI,0.448,0.011,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
742075839328,742025839328,742.075839328,742.025839328,DVL_H1000,BS,0.448,0.011,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
742077033688,742027033688,742.077033688,742.027033688,DVL_H1000,BE,0.0,0.0,0.0,0.165,0.394,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
742079168953,742029168953,742.079168953,742.029168953,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
742150513821,742100513821,742.150513821,742.100513821,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.09,0.0,0.0,0.0,,,False
742152295882,742102295882,742.152295882,742.102295882,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
742153726781,742103726781,742.153726781,742.103726781,DVL_H1000,BI,0.425,0.012,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
742158534264,742108534264,742.158534264,742.108534264,DVL_H1000,BS,0.425,0.012,0.0,0.0,0.0,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
742159697707,742109697707,742.159697707,742.109697707,DVL_H1000,BE,0.0,0.0,0.0,0.154,0.376,0.0,0.02,4.0,0.0,0.0,0.0,0.0,0.0,,,False
742162072428,742112072428,742.162072428,742.112072428,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.01,4.0,0.0,0.09,0.0,0.0,0.0,,,False
742249433098,742199433098,742.249433098,742.199433098,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.01,4.0,0.0,0.09,0.0,0.0,0.0,,,False
742251211951,742201211951,742.251211951,742.201211951,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.01,4.0,0.0,0.0,0.0,0.0,0.0,,,False
742252674057,742202674057,742.252674057,742.202674057,DVL_H1000,BI,0.399,0.013,0.0,0.0,0.0,0.0,0.01,4.0,0.0,0.0,0.0,0.0,0.0,,,False
742257855452,742207855452,742.257855452,742.207855452,DVL_H1000,BS,0.399,0.013,0.0,0.0,0.0,0.0,0.01,4.0,0.0,0.0,0.0,0.0,0.0,,,False
742259279642,742209279642,742.259279642,742.209279642,DVL_H1000,BE,0.0,0.0,0.0,0.15,0.355,0.003,0.01,4.0,0.0,0.0,0.0,0.0,0.0,,,False
742261450491,742211450491,742.261450491,742.211450491,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3.0,0.0,0.09,0.0,0.0,0.0,,,False
742349431236,742299431236,742.349431236,742.299431236,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3.0,0.0,0.09,0.0,0.0,0.0,,,False
742351203089,742301203089,742.351203089,742.301203089,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3.0,0.0,0.0,0.0,0.0,0.0,,,False
742352740445,742302740445,742.352740445,742.302740445,DVL_H1000,BI,0.373,0.014,0.0,0.0,0.0,0.0,0.01,3.0,0.0,0.0,0.0,0.0,0.0,,,False
742358081962,742308081962,742.358081962,742.308081962,DVL_H1000,BS,0.373,0.014,0.0,0.0,0.0,0.0,0.01,3.0,0.0,0.0,0.0,0.0,0.0,,,False
742359270489,742309270489,742.359270489,742.309270489,DVL_H1000,BE,0.0,0.0,0.0,0.116,0.352,0.0,0.01,3.0,0.0,0.0,0.0,0.0,0.0,,,False
742361428212,742311428212,742.361428212,742.311428212,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3.0,0.0,0.09,0.0,0.0,0.0,,,False
742431938048,742381938048,742.431938048,742.381938048,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3.0,0.0,0.09,0.0,0.0,0.0,,,False
742433724193,742383724193,742.433724193,742.383724193,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3.0,0.0,0.0,0.0,0.0,0.0,,,False
742435409422,742385409422,742.435409422,742.385409422,DVL_H1000,BI,0.346,0.015,0.0,0.0,0.0,0.0,0.01,3.0,0.0,0.0,0.0,0.0,0.0,,,False
