MonoNS,EstNS,MonoS,EstS,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,YawDeg,AngX,AngY,AngZ
846721282197,846719282197,846.721282197,846.719282197,-0.041,0.095,0.995,-1.282,0.122,6.104,766.7492750978777,4.785,2.474,70.613
846731497696,846729497696,846.731497696,846.729497696,-0.039,0.095,0.995,-1.221,0.122,6.226,766.8148953735797,4.778,2.474,70.682
846741748486,846739748486,846.741748486,846.739748486,-0.039,0.095,0.995,-1.221,0.183,6.287,766.8817311413122,4.772,2.475,70.744
846752086191,846750086191,846.752086191,846.750086191,-0.039,0.095,0.995,-1.221,0.183,6.348,766.9509096092771,4.767,2.475,70.808
846762297898,846760297898,846.762297898,846.760297898,-0.039,0.095,0.995,-1.221,0.244,6.348,767.0198491243265,4.761,2.476,70.871
846772547230,846770547230,846.77254723,846.77054723,-0.039,0.095,0.995,-1.282,0.244,-0.671,767.0693655888182,4.754,2.478,70.935
846782653063,846780653063,846.782653063,846.780653063,-0.039,0.095,0.995,-1.343,0.244,6.348,767.1238782350822,4.748,2.479,71.005
846792970060,846790970060,846.79297006,846.79097006,-0.039,0.095,0.995,-1.343,0.305,6.348,767.1847112701136,4.741,2.48,71.069
846803176226,846801176226,846.803176226,846.801176226,-0.039,0.095,0.995,-1.404,0.244,6.348,767.2477448074603,4.734,2.482,71.132
846813392891,846811392891,846.813392891,846.811392891,-0.039,0.095,0.995,-1.404,0.244,6.287,767.3127469443614,4.727,2.483,71.196
846823588265,846821588265,846.823588265,846.821588265,-0.039,0.095,0.995,-1.465,0.305,6.226,767.3789253333575,4.719,2.485,71.265
846833807555,846831807555,846.833807555,846.831807555,-0.039,0.095,0.995,-1.526,0.305,6.165,767.4461702774918,4.711,2.487,71.327
846844147886,846842147886,846.844147886,846.842147886,-0.039,0.095,0.995,-1.587,0.305,6.104,767.5136557869752,4.703,2.489,71.389
846854335968,846852335968,846.854335968,846.852335968,-0.038,0.093,0.996,-1.587,0.305,6.104,767.581882141689,4.694,2.491,71.45
846864431010,846862431010,846.86443101,846.86243101,-0.038,0.093,0.996,-1.587,0.305,-0.977,767.6294100594293,4.683,2.493,71.511
846875057462,846873057462,846.875057462,846.873057462,-0.038,0.093,0.996,-1.648,0.305,6.042,767.6838042315336,4.672,2.494,71.578
846885146879,846883146879,846.885146879,846.883146879,-0.038,0.093,0.996,-1.648,0.305,5.981,767.7406214290976,4.662,2.495,71.638
846895234837,846893234837,846.895234837,846.893234837,-0.038,0.093,0.996,-1.709,0.305,5.92,767.801038126252,4.651,2.497,71.698
846905626209,846903626209,846.905626209,846.903626209,-0.038,0.093,0.996,-1.77,0.305,-1.16,767.8433681946336,4.638,2.498,71.757
846915998039,846913998039,846.915998039,846.913998039,-0.038,0.093,0.996,-1.77,0.305,5.859,767.891547950691,4.627,2.499,71.822
846926270120,846924270120,846.92627012,846.92427012,-0.038,0.093,0.996,-1.77,0.305,5.798,767.9458580078566,4.615,2.5,71.881
846936299246,846934299246,846.936299246,846.934299246,-0.038,0.093,0.996,-1.77,0.305,5.798,768.000985015787,4.604,2.502,71.939
846946419954,846944419954,846.946419954,846.944419954,-0.038,0.093,0.996,-1.77,0.305,5.737,768.0594674754965,4.593,2.503,71.997
846956716535,846954716535,846.956716535,846.954716535,-0.038,0.093,0.996,-1.77,0.244,5.737,768.1203319769442,4.581,2.504,72.061
846967030033,846965030033,846.967030033,846.965030033,-0.038,0.093,0.996,-1.77,0.244,5.737,768.1826307932689,4.57,2.505,72.119
846977373863,846975373863,846.977373863,846.975373863,-0.038,0.093,0.996,-1.77,0.305,5.676,768.2452877862322,4.559,2.507,72.176
846987503321,846985503321,846.987503321,846.985503321,-0.04,0.083,0.997,-1.77,0.244,5.676,768.3080815402649,4.545,2.508,72.233
846997729903,846995729903,846.997729903,846.995729903,-0.04,0.083,0.997,-1.77,0.244,5.615,768.3712455231467,4.528,2.51,72.296
847007893194,847005893194,847.007893194,847.005893194,-0.04,0.083,0.997,-1.77,0.244,5.615,768.4340861769815,4.512,2.511,72.352
847018173733,847016173733,847.018173733,847.016173733,-0.04,0.083,0.997,-1.709,0.183,5.615,768.4976225661588,4.497,2.513,72.409
847028362399,847026362399,847.028362399,847.026362399,-0.04,0.083,0.997,-1.709,0.183,5.615,768.5607314976841,4.482,2.514,72.465
847038388025,847036388025,847.038388025,847.036388025,-0.04,0.083,0.997,-1.709,0.244,5.554,768.6228953385686,4.467,2.515,72.521
847048605274,847046605274,847.048605274,847.046605274,-0.04,0.083,0.997,-1.709,0.183,5.554,768.6860828757931,4.451,2.517,72.583
847058994020,847056994020,847.05899402,847.05699402,-0.04,0.083,0.997,-1.648,0.183,5.554,768.7502270557246,4.437,2.518,72.639
847069260560,847067260560,847.06926056,847.06726056,-0.04,0.083,0.997,-1.648,0.183,5.554,768.8133492749158,4.423,2.519,72.695
847079678764,847077678764,847.079678764,847.077678764,-0.04,0.083,0.997,-1.587,0.183,-1.526,768.8566638483762,4.408,2.52,72.75
847089844680,847087844680,847.08984468,847.08784468,-0.04,0.083,0.997,-1.587,0.183,5.493,768.9049275285772,4.395,2.52,72.811
847100085262,847098085262,847.100085262,847.098085262,-0.04,0.083,0.997,-1.526,0.183,5.493,768.956868306947,4.383,2.521,72.866
847110245928,847108245928,847.110245928,847.108245928,-0.04,0.08,0.996,-1.526,0.122,5.493,769.0117418916188,4.371,2.522,72.921
847120422052,847118422052,847.120422052,847.118422052,-0.04,0.08,0.996,-1.465,0.122,-1.587,769.0484675767689,4.356,2.523,72.976
847130833256,847128833256,847.130833256,847.128833256,-0.04,0.08,0.996,-1.465,0.122,5.432,769.0928081703844,4.343,2.523,73.037
847140962131,847138962131,847.140962131,847.138962131,-0.04,0.08,0.996,-1.465,0.122,5.432,769.1415269425039,4.33,2.523,73.092
847151261045,847149261045,847.151261045,847.149261045,-0.04,0.08,0.996,-1.404,0.122,5.432,769.1943819122218,4.318,2.524,73.146
847161342087,847159342087,847.161342087,847.159342087,-0.04,0.08,0.996,-1.343,0.122,5.432,769.248608039315,4.307,2.524,73.201
847171545628,847169545628,847.171545628,847.169545628,-0.04,0.08,0.996,-1.282,0.122,5.371,769.3051502695125,4.294,2.524,73.26
847182105581,847180105581,847.182105581,847.180105581,-0.04,0.08,0.996,-1.221,0.061,5.371,769.3650037862164,4.284,2.524,73.315
847192319621,847190319621,847.192319621,847.190319621,-0.04,0.08,0.996,-1.221,0.061,5.371,769.4237403395196,4.274,2.524,73.369
847202384621,847200384621,847.202384621,847.200384621,-0.04,0.08,0.996,-1.16,0.061,5.371,769.482071907876,4.265,2.524,73.423
847212722327,847210722327,847.212722327,847.210722327,-0.04,0.08,0.996,-1.099,0.061,5.371,769.5426538361289,4.255,2.524,73.482
847222854702,847220854702,847.222854702,847.220854702,-0.04,0.08,0.996,-1.099,0.061,5.31,769.6022886273869,4.247,2.523,73.536
847233108700,847231108700,847.2331087,847.2311087,-0.04,0.08,0.996,-1.038,0.0,5.31,769.6626662045232,4.239,2.523,73.59
847243300865,847241300865,847.243300865,847.241300865,-0.041,0.077,0.994,-0.977,0.0,5.31,769.722542408916,4.231,2.523,73.643
847253538239,847251538239,847.253538239,847.251538239,-0.041,0.077,0.994,-0.916,0.0,5.31,769.7831286422257,4.221,2.522,73.702
847263826945,847261826945,847.263826945,847.261826945,-0.041,0.077,0.994,-0.854,0.0,5.31,769.8438451098936,4.214,2.522,73.755
847274102234,847272102234,847.274102234,847.272102234,-0.041,0.077,0.994,-0.793,0.0,5.31,769.9045404803704,4.206,2.521,73.808
847284436732,847282436732,847.284436732,847.282436732,-0.041,0.077,0.994,-0.732,0.0,5.249,769.9653788897635,4.2,2.521,73.862
847294653689,847292653689,847.294653689,847.292653689,-0.041,0.077,0.994,-0.671,0.0,5.249,770.0255030067967,4.193,2.52,73.92
847305152100,847303152100,847.3051521,847.3031521,-0.041,0.077,0.994,-0.61,0.0,5.249,770.085537272738,4.188,2.519,73.973
847315223809,847313223809,847.315223809,847.313223809,-0.041,0.077,0.994,-0.549,0.0,5.249,770.1460151796249,4.183,2.518,74.026
847325182644,847323182644,847.325182644,847.323182644,-0.041,0.077,0.994,-0.488,0.0,5.188,770.204049974853,4.179,2.517,74.078
847335376852,847333376852,847.335376852,847.333376852,-0.041,0.077,0.994,-0.427,-0.061,-1.831,770.2436694043088,4.176,2.516,74.131
847345606350,847343606350,847.34560635,847.34360635,-0.041,0.077,0.994,-0.366,-0.061,5.188,770.2890274243902,4.173,2.514,74.188
847356060137,847354060137,847.356060137,847.354060137,-0.041,0.077,0.994,-0.305,-0.122,5.188,770.3392337807517,4.171,2.513,74.24
847366121055,847364121055,847.366121055,847.364121055,-0.041,0.074,0.991,-0.244,-0.122,5.188,770.3902627287328,4.169,2.511,74.293
847376451760,847374451760,847.37645176,847.37445176,-0.041,0.074,0.991,-0.183,-0.122,5.188,770.4447977540667,4.167,2.51,74.345
847386710425,847384710425,847.386710425,847.384710425,-0.041,0.074,0.991,-0.122,-0.122,5.188,770.5001466483005,4.166,2.508,74.402
847396837550,847394837550,847.39683755,847.39483755,-0.041,0.074,0.991,-0.061,-0.183,5.127,770.5561497923939,4.165,2.506,74.454
847407110214,847405110214,847.407110214,847.405110214,-0.041,0.074,0.991,0.0,-0.183,5.127,770.6133641791686,4.165,2.504,74.506
847418100078,847416100078,847.418100078,847.416100078,-0.041,0.074,0.991,0.0,-0.183,5.127,770.6717425249705,4.166,2.502,74.557
847427559295,847425559295,847.427559295,847.425559295,-0.041,0.074,0.991,0.122,-0.244,-1.892,770.7090253676272,4.167,2.5,74.609
847437655795,847435655795,847.437655795,847.435655795,-0.041,0.074,0.991,0.183,-0.244,5.127,770.7523030889331,4.17,2.497,74.666
847447933126,847445933126,847.447933126,847.445933126,-0.041,0.074,0.991,0.244,-0.244,5.127,770.8003510175367,4.172,2.495,74.717
847458318664,847456318664,847.458318664,847.456318664,-0.041,0.074,0.991,0.305,-0.305,5.127,770.8520471055633,4.176,2.492,74.769
847468677369,847466677369,847.468677369,847.466677369,-0.041,0.074,0.991,0.366,-0.305,5.127,770.9058777626806,4.181,2.489,74.826
847478910368,847476910368,847.478910368,847.476910368,-0.041,0.074,0.991,0.488,-0.366,5.127,770.9604111066146,4.186,2.485,74.877
847489101950,847487101950,847.48910195,847.48710195,-0.042,0.073,0.99,0.549,-0.366,5.127,771.0160849885217,4.192,2.482,74.929
847499509071,847497509071,847.499509071,847.497509071,-0.042,0.073,0.99,0.61,-0.366,5.127,771.0735262718496,4.198,2.478,74.98
847509551322,847507551322,847.509551322,847.507551322,-0.042,0.073,0.99,0.671,-0.427,5.127,771.1295962498307,4.205,2.474,75.036
847519747863,847517747863,847.519747863,847.517747863,-0.042,0.073,0.99,0.793,-0.427,5.127,771.187006015667,4.212,2.47,75.088
847530307232,847528307232,847.530307232,847.528307232,-0.042,0.073,0.99,0.854,-0.488,5.127,771.2466845699946,4.22,2.466,75.139
847540528564,847538528564,847.540528564,847.538528564,-0.042,0.073,0.99,0.916,-0.549,5.127,771.3046742011597,4.23,2.461,75.195
847550748438,847548748438,847.550748438,847.548748438,-0.042,0.073,0.99,0.977,-0.549,5.066,771.3626328679456,4.239,2.456,75.247
847561237808,847559237808,847.561237808,847.559237808,-0.042,0.073,0.99,1.099,-0.61,5.066,771.4220609717489,4.249,2.451,75.298
847571176518,847569176518,847.571176518,847.569176518,-0.042,0.073,0.99,1.16,-0.61,5.066,771.4785821906232,4.26,2.446,75.349
847581746388,847579746388,847.581746388,847.579746388,-0.042,0.073,0.99,1.221,-0.61,5.066,771.5384094033253,4.272,2.44,75.405
847591622682,847589622682,847.591622682,847.589622682,-0.042,0.073,0.99,1.282,-0.671,5.066,771.5944572372229,4.284,2.434,75.456
847602006470,847600006470,847.60200647,847.60000647,-0.042,0.073,0.99,1.343,-0.671,5.066,771.6533812059694,4.296,2.428,75.508
847612070887,847610070887,847.612070887,847.610070887,-0.042,0.073,0.99,1.404,-0.732,5.066,771.710469642859,4.309,2.422,75.559
847622288719,847620288719,847.622288719,847.620288719,-0.041,0.075,0.988,1.465,-0.732,5.066,771.7683930716078,4.323,2.415,75.61
847632539801,847630539801,847.632539801,847.630539801,-0.041,0.075,0.988,1.526,-0.793,5.066,771.8264138903572,4.339,2.407,75.666
847642895298,847640895298,847.642895298,847.640895298,-0.041,0.075,0.988,1.587,-0.793,5.066,771.8852448013745,4.354,2.4,75.717
847653107005,847651107005,847.653107005,847.651107005,-0.041,0.075,0.988,1.648,-0.854,5.066,771.9431180287212,4.37,2.393,75.768
847663331545,847661331545,847.663331545,847.661331545,-0.041,0.075,0.988,1.709,-0.854,5.066,772.0010313257776,4.386,2.385,75.819
847673502128,847671502128,847.673502128,847.671502128,-0.041,0.075,0.988,1.77,-0.916,5.066,772.0587766670279,4.403,2.376,75.875
847683726959,847681726959,847.683726959,847.681726959,-0.041,0.075,0.988,1.77,-0.977,5.066,772.1167015311718,4.42,2.368,75.926
847693943333,847691943333,847.693943333,847.691943333,-0.041,0.075,0.988,1.831,-0.977,5.066,772.1745721470644,4.436,2.359,75.977
847704151540,847702151540,847.70415154,847.70215154,-0.041,0.075,0.988,1.892,-1.038,5.066,772.2324642589133,4.453,2.35,76.027
847714406705,847712406705,847.714406705,847.712406705,-0.041,0.075,0.988,1.892,-1.038,5.066,772.2904198046925,4.471,2.341,76.078
847724574371,847722574371,847.724574371,847.722574371,-0.041,0.075,0.988,1.953,-1.038,5.005,772.3481265107938,4.49,2.332,76.134
847735319238,847733319238,847.735319238,847.733319238,-0.041,0.075,0.988,1.892,-1.038,5.005,772.4073273132163,4.507,2.323,76.184
847745399697,847743399697,847.745399697,847.743399697,-0.039,0.079,0.986,1.892,-1.099,5.005,772.4642348741988,4.524,2.313,76.235
847755556571,847753556571,847.755556571,847.753556571,-0.039,0.079,0.986,1.892,-1.16,-2.014,772.5021242704908,4.544,2.302,76.286
847765700029,847763700029,847.765700029,847.763700029,-0.039,0.079,0.986,1.892,-1.099,5.005,772.5443898980199,4.563,2.291,76.341
847776065151,847774065151,847.776065151,847.774065151,-0.039,0.079,0.986,1.892,-1.16,5.005,772.5923922380256,4.582,2.281,76.392
847786187026,847784187026,847.786187026,847.784187026,-0.039,0.079,0.986,1.892,-1.16,5.005,772.6414893114697,4.6,2.27,76.443
847796273026,847794273026,847.796273026,847.794273026,-0.039,0.079,0.986,1.831,-1.221,5.066,772.6927989341646,4.618,2.259,76.493
847806669647,847804669647,847.806669647,847.804669647,-0.039,0.079,0.986,1.831,-1.282,5.066,772.7473671590741,4.637,2.247,76.549
847816914604,847814914604,847.816914604,847.814914604,-0.039,0.079,0.986,1.831,-1.282,5.066,772.8022217555663,4.654,2.235,76.6
847826918647,847824918647,847.826918647,847.824918647,-0.039,0.079,0.986,1.77,-1.282,5.066,772.8570442884705,4.671,2.224,76.651
847837154562,847835154562,847.837154562,847.835154562,-0.039,0.079,0.986,1.77,-1.282,5.066,772.9134815316659,4.687,2.212,76.702
847847542142,847845542142,847.847542142,847.845542142,-0.039,0.079,0.986,1.709,-1.343,-1.953,772.9506786349542,4.705,2.199,76.753
847857775723,847855775723,847.857775723,847.855775723,-0.039,0.079,0.986,1.648,-1.343,5.066,772.9932778018028,4.72,2.187,76.809
847867985680,847865985680,847.86798568,847.86598568,-0.039,0.079,0.986,1.587,-1.343,5.066,773.0400780625381,4.734,2.176,76.859
847878148971,847876148971,847.878148971,847.876148971,-0.035,0.085,0.984,1.526,-1.343,5.066,773.0896753918653,4.75,2.163,76.91
847888371762,847886371762,847.888371762,847.886371762,-0.035,0.085,0.984,1.465,-1.343,5.066,773.1417957908885,4.766,2.15,76.961
847898563927,847896563927,847.898563927,847.896563927,-0.035,0.085,0.984,1.404,-1.343,5.066,773.1954254928879,4.784,2.136,77.017
847908777968,847906777968,847.908777968,847.906777968,-0.035,0.085,0.984,1.404,-1.404,5.005,773.2501615509908,4.799,2.122,77.067
847919156214,847917156214,847.919156214,847.917156214,-0.035,0.085,0.984,1.343,-1.404,5.005,773.3064980307224,4.813,2.109,77.118
847929377546,847927377546,847.929377546,847.927377546,-0.035,0.085,0.984,1.221,-1.404,-2.075,773.3423411827953,4.828,2.095,77.168
847939752876,847937752876,847.939752876,847.937752876,-0.035,0.085,0.984,1.16,-1.404,4.944,773.38472537188,4.841,2.082,77.223
847950135498,847948135498,847.950135498,847.948135498,-0.035,0.085,0.984,1.038,-1.404,4.944,773.4313976007068,4.853,2.07,77.273
847960350121,847958350121,847.960350121,847.958350121,-0.035,0.085,0.984,0.977,-1.404,4.944,773.4802843226616,4.863,2.057,77.322
847970560078,847968560078,847.970560078,847.968560078,-0.035,0.085,0.984,0.854,-1.404,4.883,773.5311517897044,4.873,2.044,77.377
847980763619,847978763619,847.980763619,847.978763619,-0.035,0.085,0.984,0.793,-1.343,4.883,773.5832601519952,4.882,2.032,77.426
847991001576,847989001576,847.991001576,847.989001576,-0.035,0.085,0.984,0.732,-1.404,4.883,773.6368496371177,4.89,2.02,77.475
848001274240,847999274240,848.00127424,847.99927424,-0.032,0.089,0.981,0.671,-1.404,4.822,773.690846139253,4.897,2.008,77.524
848011427906,848009427906,848.011427906,848.009427906,-0.032,0.089,0.981,0.549,-1.404,-2.197,773.7252157188054,4.906,1.993,77.573
848022023442,848020023442,848.022023442,848.020023442,-0.032,0.089,0.981,0.427,-1.404,4.822,773.7670110796839,4.914,1.98,77.626
848032239232,848030239232,848.032239232,848.030239232,-0.032,0.089,0.981,0.366,-1.404,4.822,773.8116355959302,4.92,1.966,77.674
848042590646,848040590646,848.042590646,848.040590646,-0.032,0.089,0.981,0.305,-1.404,4.761,773.8598995331545,4.927,1.952,77.727
848052847852,848050847852,848.052847852,848.050847852,-0.032,0.089,0.981,0.183,-1.282,4.761,773.9093380215191,4.931,1.939,77.775
848063033893,848061033893,848.063033893,848.061033893,-0.032,0.089,0.981,0.061,-1.221,4.761,773.9600448163712,4.935,1.928,77.823
848073221100,848071221100,848.0732211,848.0712211,-0.032,0.089,0.982,0.0,-1.221,4.761,774.012285388234,4.937,1.917,77.87
848083466640,848081466640,848.08346664,848.08146664,-0.032,0.089,0.981,-0.122,-1.16,-2.319,774.0450294927655,4.938,1.906,77.918
848093664639,848091664639,848.093664639,848.091664639,-0.032,0.089,0.981,-0.183,-1.099,4.7,774.0835735867063,4.938,1.896,77.971
848103873721,848101873721,848.103873721,848.101873721,-0.032,0.089,0.981,-0.244,-0.977,4.7,774.1265442670631,4.938,1.887,78.018
848114319342,848112319342,848.114319342,848.112319342,-0.032,0.089,0.981,-0.305,-0.916,4.7,774.173422355302,4.937,1.879,78.065
848124480300,848122480300,848.1244803,848.1224803,-0.029,0.091,0.981,-0.366,-0.854,4.7,774.221811295285,4.935,1.871,78.117
848134683257,848132683257,848.134683257,848.132683257,-0.029,0.091,0.981,-0.366,-0.732,4.639,774.2715628731631,4.934,1.863,78.164
848145101753,848143101753,848.145101753,848.143101753,-0.029,0.091,0.981,-0.366,-0.61,4.639,774.3234005893918,4.933,1.857,78.211
848155120671,848153120671,848.155120671,848.153120671,-0.029,0.091,0.981,-0.305,-0.488,4.639,774.373822094874,4.932,1.852,78.258
848165358044,848163358044,848.165358044,848.163358044,-0.029,0.091,0.981,-0.305,-0.305,4.639,774.4262368149826,4.931,1.849,78.305
848176038454,848174038454,848.176038454,848.174038454,-0.029,0.091,0.981,-0.305,-0.244,4.578,774.4797259510738,4.931,1.847,78.356
848186204953,848184204953,848.186204953,848.184204953,-0.029,0.091,0.981,-0.305,-0.061,4.578,774.533146132349,4.93,1.846,78.402
848196214829,848194214829,848.196214829,848.194214829,-0.029,0.091,0.981,-0.244,0.061,4.578,774.5848790153123,4.93,1.847,78.448
848206729282,848204729282,848.206729282,848.204729282,-0.029,0.091,0.981,-0.244,0.366,4.517,774.6389434525927,4.931,1.851,78.498
848217545898,848215545898,848.217545898,848.215545898,-0.029,0.091,0.981,-0.183,0.549,4.456,774.6935358136083,4.931,1.857,78.543
848228721844,848226721844,848.228721844,848.226721844,-0.029,0.091,0.981,-0.183,0.793,4.395,774.7505578605392,4.932,1.865,78.592
848238608055,848236608055,848.238608055,848.236608055,-0.029,0.091,0.981,-0.061,1.099,4.333,774.800933116216,4.934,1.877,78.641
848248833178,848246833178,848.248833178,848.246833178,-0.029,0.091,0.981,0.0,1.343,4.333,774.8521568712177,4.936,1.89,78.684
848259065885,848257065885,848.259065885,848.257065885,-0.026,0.088,0.975,0.244,1.648,4.333,774.9031521308261,4.94,1.904,78.728
848269240842,848267240842,848.269240842,848.267240842,-0.026,0.088,0.975,0.549,2.014,4.272,774.9537748801325,4.947,1.922,78.771
848279461883,848277461883,848.279461883,848.277461883,-0.026,0.088,0.975,0.854,2.441,4.272,775.0040754397655,4.956,1.943,78.814
848289521633,848287521633,848.289521633,848.287521633,-0.026,0.088,0.975,1.16,3.052,4.15,775.053368658419,4.97,1.972,78.861
848299748798,848297748798,848.299748798,848.297748798,-0.026,0.088,0.975,1.526,3.723,4.089,775.1026737370031,4.985,2.005,78.903
848310162045,848308162045,848.310162045,848.308162045,-0.026,0.088,0.975,1.953,4.395,4.028,775.1524428554732,5.005,2.043,78.944
848320327960,848318327960,848.32032796,848.31832796,-0.026,0.088,0.975,2.319,5.066,3.906,775.2003128126051,5.028,2.089,78.983
848330542292,848328542292,848.330542292,848.328542292,-0.026,0.088,0.975,2.747,5.737,-3.235,775.2275133874742,5.058,2.146,79.022
848341103412,848339103412,848.341103412,848.339103412,-0.026,0.088,0.975,3.113,6.287,3.662,775.2600090243636,5.089,2.203,79.063
848352578895,848350578895,848.352578895,848.350578895,-0.026,0.088,0.975,3.54,6.836,3.54,775.2947914186981,5.123,2.265,79.1
848361968404,848359968404,848.361968404,848.359968404,-0.026,0.088,0.975,4.028,7.446,-3.662,775.3112363386194,5.166,2.339,79.134
848371736783,848369736783,848.371736783,848.369736783,-0.026,0.088,0.975,4.456,8.057,3.235,775.3336519532444,5.21,2.412,79.171
848381950532,848379950532,848.381950532,848.379950532,-0.023,0.084,0.953,4.883,8.545,3.113,775.3604697014715,5.257,2.489,79.203
848392185280,848390185280,848.39218528,848.39018528,-0.023,0.084,0.953,5.31,9.094,2.991,775.3900286626488,5.306,2.569,79.234
848402355863,848400355863,848.402355863,848.400355863,-0.023,0.084,0.953,5.676,9.705,2.869,775.421225473706,5.36,2.655,79.263
848412587111,848410587111,848.412587111,848.410587111,-0.023,0.084,0.953,6.042,10.315,2.747,775.4533293166206,5.421,2.755,79.294
848422804943,848420804943,848.422804943,848.420804943,-0.023,0.084,0.953,6.409,10.864,2.686,775.4857852327983,5.481,2.851,79.322
848433027442,848431027442,848.433027442,848.431027442,-0.023,0.084,0.953,6.653,11.414,2.686,775.5185834115954,5.542,2.951,79.349
848443281440,848441281440,848.44328144,848.44128144,-0.023,0.084,0.953,6.836,11.841,2.686,775.551751290713,5.605,3.055,79.376
848453403315,848451403315,848.453403315,848.451403315,-0.023,0.084,0.953,6.897,12.085,2.686,775.5845900540455,5.669,3.162,79.403
848463657604,848461657604,848.463657604,848.461657604,-0.023,0.084,0.953,6.653,11.963,2.686,775.6179465263708,5.737,3.278,79.433
848473878645,848471878645,848.473878645,848.471878645,-0.023,0.084,0.953,6.592,12.146,2.625,775.651271134866,5.797,3.382,79.46
848484247850,848482247850,848.48424785,848.48224785,-0.023,0.084,0.953,6.409,12.329,2.625,775.6849816334591,5.854,3.489,79.487
848494736345,848492736345,848.494736345,848.492736345,-0.023,0.084,0.953,6.165,12.268,2.625,775.7187651099999,5.913,3.605,79.516
848505152799,848503152799,848.505152799,848.503152799,-0.037,0.093,0.958,5.92,12.268,2.625,775.7525922317714,5.964,3.71,79.542
848515136134,848513136134,848.515136134,848.513136134,-0.037,0.093,0.958,5.676,12.024,2.563,775.7847361918105,6.016,3.818,79.568
848525362133,848523362133,848.525362133,848.523362133,-0.037,0.093,0.958,5.371,11.841,2.563,775.8174302053509,6.064,3.924,79.594
848541541849,848539541849,848.541541849,848.539541849,-0.037,0.093,0.958,4.944,11.475,-4.517,775.8299003032691,6.113,4.038,79.62
848550153201,848548153201,848.550153201,848.548153201,-0.037,0.093,0.958,4.639,11.169,2.502,775.8475197588742,6.153,4.136,79.648
848556428915,848554428915,848.556428915,848.554428915,-0.037,0.093,0.958,4.272,10.864,2.502,775.8692237640878,6.189,4.231,79.673
848566421875,848564421875,848.566421875,848.564421875,-0.037,0.093,0.958,3.845,10.376,2.441,775.8935160800995,6.22,4.321,79.698
848576670623,848574670623,848.576670623,848.574670623,-0.037,0.093,0.958,3.418,9.766,2.441,775.9197328477874,6.25,4.413,79.725
848586770332,848584770332,848.586770332,848.584770332,-0.037,0.093,0.958,3.052,9.277,2.441,775.9469516319568,6.272,4.49,79.75
848596978247,848594978247,848.596978247,848.594978247,-0.037,0.093,0.958,2.747,8.789,2.502,775.9756206256659,6.291,4.561,79.775
848607315077,848605315077,848.607315077,848.605315077,-0.037,0.093,0.958,2.441,8.301,2.502,776.0054657265752,6.307,4.627,79.8
848617463202,848615463202,848.617463202,848.615463202,-0.037,0.093,0.958,2.075,7.874,2.563,776.0356342981471,6.32,4.694,79.826
848627887823,848625887823,848.627887823,848.625887823,-0.037,0.093,0.958,1.831,7.385,2.625,776.0672449099842,6.329,4.749,79.855
848638023406,848636023406,848.638023406,848.636023406,-0.073,0.115,1.025,1.526,6.958,2.625,776.0984733002304,6.339,4.809,79.881
848648340987,848646340987,848.648340987,848.646340987,-0.073,0.115,1.025,1.282,6.531,2.686,776.131146826624,6.35,4.871,79.908
848658553277,848656553277,848.658553277,848.656553277,-0.073,0.115,1.025,1.038,6.348,2.686,776.1636757666291,6.36,4.932,79.935
848668952815,848666952815,848.668952815,848.666952815,-0.073,0.115,1.025,0.793,6.104,2.686,776.1971362822685,6.367,4.995,79.965
848678987483,848676987483,848.678987483,848.676987483,-0.073,0.115,1.025,0.732,5.981,2.686,776.2296313128893,6.372,5.05,79.992
848689424645,848687424645,848.689424645,848.687424645,-0.073,0.115,1.025,0.61,5.92,2.747,776.2637272149614,6.376,5.103,80.019
848699638686,848697638686,848.699638686,848.697638686,-0.073,0.115,1.025,0.549,5.798,-4.272,776.2774126458069,6.38,5.16,80.047
848709843684,848707843684,848.709843684,848.707843684,-0.073,0.115,1.025,0.488,5.615,2.808,776.2970368085618,6.382,5.211,80.078
848720019225,848718019225,848.720019225,848.718019225,-0.073,0.115,1.025,0.427,5.676,2.869,776.320863950586,6.384,5.259,80.107
848730464846,848728464846,848.730464846,848.728464846,-0.073,0.115,1.025,0.366,5.737,2.869,776.3486604078206,6.385,5.309,80.136
848740601887,848738601887,848.740601887,848.738601887,-0.073,0.115,1.025,0.244,5.737,-4.089,776.3584278406438,6.385,5.363,80.165
848750854427,848748854427,848.750854427,848.748854427,-0.073,0.115,1.025,0.183,5.737,2.93,776.3755754187143,6.385,5.411,80.197
848761011010,848759011010,848.76101101,848.75901101,-0.097,0.123,1.025,0.183,5.615,2.93,776.3978775440579,6.385,5.459,80.227
848771283966,848769283966,848.771283966,848.769283966,-0.097,0.123,1.025,0.122,5.371,2.93,776.4241521896474,6.387,5.515,80.257
848781353633,848779353633,848.781353633,848.779353633,-0.097,0.123,1.025,0.122,5.127,-4.028,776.4333751454867,6.39,5.576,80.286
848791597131,848789597131,848.791597131,848.789597131,-0.097,0.123,1.025,0.061,5.005,2.991,776.4503755833902,6.393,5.628,80.32
848802126460,848800126460,848.80212646,848.80012646,-0.097,0.123,1.025,0.0,4.822,3.052,776.4738214089301,6.395,5.679,80.35
848812368500,848810368500,848.8123685,848.8103685,-0.097,0.123,1.025,0.0,4.639,3.052,776.5006369765481,6.396,5.728,80.381
