MonoNS,EstNS,MonoS,EstS,t_unix,AccX,AccY,AccZ,AsX,AsY,AsZ,HX,HY,HZ,AngX,AngY,AngZ,TemperatureC
846792970060,846790970060,846.79297006,846.79097006,1768044662.0701447,-0.039,0.095,0.995,-1.343,0.305,6.348,-5.434,-56.914,-58.318,4.741,2.48,71.069,
846803176226,846801176226,846.803176226,846.801176226,1768044662.080376,-0.039,0.095,0.995,-1.404,0.244,6.348,-5.317,-57.109,-58.214,4.734,2.482,71.132,
846813392891,846811392891,846.813392891,846.811392891,1768044662.0905905,-0.039,0.095,0.995,-1.404,0.244,6.287,-6.032,-57.161,-58.305,4.727,2.483,71.196,
846823588265,846821588265,846.823588265,846.821588265,1768044662.1007829,-0.039,0.095,0.995,-1.465,0.305,6.226,-6.383,-56.979,-58.318,4.719,2.485,71.265,
846833807555,846831807555,846.833807555,846.831807555,1768044662.1110187,-0.039,0.095,0.995,-1.526,0.305,6.165,-5.759,-57.122,-58.227,4.711,2.487,71.327,
846844147886,846842147886,846.844147886,846.842147886,1768044662.1212316,-0.039,0.095,0.995,-1.587,0.305,6.104,-6.045,-57.369,-58.136,4.703,2.489,71.389,
846854335968,846852335968,846.854335968,846.852335968,1768044662.1315134,-0.038,0.093,0.996,-1.587,0.305,6.104,-6.045,-56.797,-58.279,4.694,2.491,71.45,
846864431010,846862431010,846.86443101,846.86243101,1768044662.1416225,-0.038,0.093,0.996,-1.587,0.305,-0.977,-5.915,-56.992,-58.331,4.683,2.493,71.511,
846875057462,846873057462,846.875057462,846.873057462,1768044662.151988,-0.038,0.093,0.996,-1.648,0.305,6.042,-5.941,-57.239,-58.136,4.672,2.494,71.578,
846885146879,846883146879,846.885146879,846.883146879,1768044662.162104,-0.038,0.093,0.996,-1.648,0.305,5.981,-5.668,-57.161,-58.123,4.662,2.495,71.638,
846895234837,846893234837,846.895234837,846.893234837,1768044662.1723962,-0.038,0.093,0.996,-1.709,0.305,5.92,-5.33,-56.94,-58.214,4.651,2.497,71.698,
846905626209,846903626209,846.905626209,846.903626209,1768044662.1828346,-0.038,0.093,0.996,-1.77,0.305,-1.16,-5.486,-56.992,-58.396,4.638,2.498,71.757,
846915998039,846913998039,846.915998039,846.913998039,1768044662.1930342,-0.038,0.093,0.996,-1.77,0.305,5.859,-5.785,-57.226,-58.409,4.627,2.499,71.822,
846926270120,846924270120,846.92627012,846.92427012,1768044662.2034829,-0.038,0.093,0.996,-1.77,0.305,5.798,-5.551,-57.148,-58.357,4.615,2.5,71.881,
846936299246,846934299246,846.936299246,846.934299246,1768044662.2134576,-0.038,0.093,0.996,-1.77,0.305,5.798,-5.512,-57.057,-58.526,4.604,2.502,71.939,
846946419954,846944419954,846.946419954,846.944419954,1768044662.2236247,-0.038,0.093,0.996,-1.77,0.305,5.737,-5.707,-57.07,-58.487,4.593,2.503,71.997,
846956716535,846954716535,846.956716535,846.954716535,1768044662.233912,-0.038,0.093,0.996,-1.77,0.244,5.737,-5.746,-57.174,-58.383,4.581,2.504,72.061,
846967030033,846965030033,846.967030033,846.965030033,1768044662.2442346,-0.038,0.093,0.996,-1.77,0.244,5.737,-5.499,-56.94,-58.279,4.57,2.505,72.119,
846977373863,846975373863,846.977373863,846.975373863,1768044662.2545006,-0.038,0.093,0.996,-1.77,0.305,5.676,-5.616,-56.94,-58.435,4.559,2.507,72.176,
846987503321,846985503321,846.987503321,846.985503321,1768044662.2647073,-0.04,0.083,0.997,-1.77,0.244,5.676,-5.603,-57.018,-58.396,4.545,2.508,72.233,
846997729903,846995729903,846.997729903,846.995729903,1768044662.2749436,-0.04,0.083,0.997,-1.77,0.244,5.615,-5.499,-56.901,-58.305,4.528,2.51,72.296,
847007893194,847005893194,847.007893194,847.005893194,1768044662.2851057,-0.04,0.083,0.997,-1.77,0.244,5.615,-5.629,-56.901,-58.461,4.512,2.511,72.352,
847018173733,847016173733,847.018173733,847.016173733,1768044662.2953644,-0.04,0.083,0.997,-1.709,0.183,5.615,-5.733,-57.044,-58.513,4.497,2.513,72.409,
847028362399,847026362399,847.028362399,847.026362399,1768044662.3055427,-0.04,0.083,0.997,-1.709,0.183,5.615,-5.694,-57.122,-58.474,4.482,2.514,72.465,
847038388025,847036388025,847.038388025,847.036388025,1768044662.3155878,-0.04,0.083,0.997,-1.709,0.244,5.554,-5.733,-56.979,-58.487,4.467,2.515,72.521,
847048605274,847046605274,847.048605274,847.046605274,1768044662.3258126,-0.04,0.083,0.997,-1.709,0.183,5.554,-5.772,-57.018,-58.448,4.451,2.517,72.583,
847058994020,847056994020,847.05899402,847.05699402,1768044662.3362029,-0.04,0.083,0.997,-1.648,0.183,5.554,-5.629,-56.888,-58.318,4.437,2.518,72.639,
847069260560,847067260560,847.06926056,847.06726056,1768044662.346435,-0.04,0.083,0.997,-1.648,0.183,5.554,-5.785,-56.914,-58.513,4.423,2.519,72.695,
847079678764,847077678764,847.079678764,847.077678764,1768044662.3568094,-0.04,0.083,0.997,-1.587,0.183,-1.526,-5.772,-57.005,-58.474,4.408,2.52,72.75,
847089844680,847087844680,847.08984468,847.08784468,1768044662.3670554,-0.04,0.083,0.997,-1.587,0.183,5.493,-5.681,-56.849,-58.448,4.395,2.52,72.811,
847100085262,847098085262,847.100085262,847.098085262,1768044662.3772495,-0.04,0.083,0.997,-1.526,0.183,5.493,-5.915,-56.914,-58.591,4.383,2.521,72.866,
847110245928,847108245928,847.110245928,847.108245928,1768044662.3874614,-0.04,0.08,0.996,-1.526,0.122,5.493,-5.824,-56.953,-58.461,4.371,2.522,72.921,
847120422052,847118422052,847.120422052,847.118422052,1768044662.3976295,-0.04,0.08,0.996,-1.465,0.122,-1.587,-5.954,-57.226,-58.656,4.356,2.523,72.976,
847130833256,847128833256,847.130833256,847.128833256,1768044662.4079623,-0.04,0.08,0.996,-1.465,0.122,5.432,-6.019,-57.109,-58.591,4.343,2.523,73.037,
847140962131,847138962131,847.140962131,847.138962131,1768044662.4181638,-0.04,0.08,0.996,-1.465,0.122,5.432,-5.863,-56.953,-58.435,4.33,2.523,73.092,
847151261045,847149261045,847.151261045,847.149261045,1768044662.4284706,-0.04,0.08,0.996,-1.404,0.122,5.432,-5.902,-56.875,-58.526,4.318,2.524,73.146,
847161342087,847159342087,847.161342087,847.159342087,1768044662.4385536,-0.04,0.08,0.996,-1.343,0.122,5.432,-5.954,-56.979,-58.552,4.307,2.524,73.201,
847171545628,847169545628,847.171545628,847.169545628,1768044662.448753,-0.04,0.08,0.996,-1.282,0.122,5.371,-5.876,-56.862,-58.5,4.294,2.524,73.26,
847182105581,847180105581,847.182105581,847.180105581,1768044662.4593163,-0.04,0.08,0.996,-1.221,0.061,5.371,-6.084,-56.966,-58.604,4.284,2.524,73.315,
847192319621,847190319621,847.192319621,847.190319621,1768044662.469528,-0.04,0.08,0.996,-1.221,0.061,5.371,-5.954,-56.927,-58.513,4.274,2.524,73.369,
847202384621,847200384621,847.202384621,847.200384621,1768044662.4795628,-0.04,0.08,0.996,-1.16,0.061,5.371,-5.954,-56.875,-58.565,4.265,2.524,73.423,
847212722327,847210722327,847.212722327,847.210722327,1768044662.4899042,-0.04,0.08,0.996,-1.099,0.061,5.371,-6.123,-57.057,-58.838,4.255,2.524,73.482,
847222854702,847220854702,847.222854702,847.220854702,1768044662.5000575,-0.04,0.08,0.996,-1.099,0.061,5.31,-6.006,-56.966,-58.63,4.247,2.523,73.536,
847233108700,847231108700,847.2331087,847.2311087,1768044662.5103178,-0.04,0.08,0.996,-1.038,0.0,5.31,-6.123,-56.888,-58.656,4.239,2.523,73.59,
847243300865,847241300865,847.243300865,847.241300865,1768044662.5204792,-0.041,0.077,0.994,-0.977,0.0,5.31,-6.045,-56.927,-58.526,4.231,2.523,73.643,
847253538239,847251538239,847.253538239,847.251538239,1768044662.530751,-0.041,0.077,0.994,-0.916,0.0,5.31,-5.993,-56.823,-58.591,4.221,2.522,73.702,
847263826945,847261826945,847.263826945,847.261826945,1768044662.5410376,-0.041,0.077,0.994,-0.854,0.0,5.31,-6.175,-56.94,-58.617,4.214,2.522,73.755,
847274102234,847272102234,847.274102234,847.272102234,1768044662.5513153,-0.041,0.077,0.994,-0.793,0.0,5.31,-6.045,-56.875,-58.513,4.206,2.521,73.808,
847284436732,847282436732,847.284436732,847.282436732,1768044662.5616434,-0.041,0.077,0.994,-0.732,0.0,5.249,-6.11,-56.875,-58.578,4.2,2.521,73.862,
847294653689,847292653689,847.294653689,847.292653689,1768044662.5718687,-0.041,0.077,0.994,-0.671,0.0,5.249,-6.058,-56.862,-58.552,4.193,2.52,73.92,
847305152100,847303152100,847.3051521,847.3031521,1768044662.582092,-0.041,0.077,0.994,-0.61,0.0,5.249,-6.123,-56.979,-58.63,4.188,2.519,73.973,
847315223809,847313223809,847.315223809,847.313223809,1768044662.5924008,-0.041,0.077,0.994,-0.549,0.0,5.249,-6.188,-57.07,-58.63,4.183,2.518,74.026,
847325182644,847323182644,847.325182644,847.323182644,1768044662.6023278,-0.041,0.077,0.994,-0.488,0.0,5.188,-6.084,-56.862,-58.526,4.179,2.517,74.078,
847335376852,847333376852,847.335376852,847.333376852,1768044662.6125393,-0.041,0.077,0.994,-0.427,-0.061,-1.831,-6.045,-56.81,-58.474,4.176,2.516,74.131,
847345606350,847343606350,847.34560635,847.34360635,1768044662.622816,-0.041,0.077,0.994,-0.366,-0.061,5.188,-6.071,-56.81,-58.5,4.173,2.514,74.188,
847356060137,847354060137,847.356060137,847.354060137,1768044662.633269,-0.041,0.077,0.994,-0.305,-0.122,5.188,-6.084,-56.823,-58.526,4.171,2.513,74.24,
847366121055,847364121055,847.366121055,847.364121055,1768044662.6433246,-0.041,0.074,0.991,-0.244,-0.122,5.188,-6.084,-56.836,-58.513,4.169,2.511,74.293,
847376451760,847374451760,847.37645176,847.37445176,1768044662.6536617,-0.041,0.074,0.991,-0.183,-0.122,5.188,-6.123,-56.823,-58.513,4.167,2.51,74.345,
847386710425,847384710425,847.386710425,847.384710425,1768044662.6638756,-0.041,0.074,0.991,-0.122,-0.122,5.188,-6.149,-56.836,-58.513,4.166,2.508,74.402,
847396837550,847394837550,847.39683755,847.39483755,1768044662.6740482,-0.041,0.074,0.991,-0.061,-0.183,5.127,-6.201,-56.875,-58.682,4.165,2.506,74.454,
847407110214,847405110214,847.407110214,847.405110214,1768044662.6843235,-0.041,0.074,0.991,0.0,-0.183,5.127,-6.253,-56.966,-58.695,4.165,2.504,74.506,
847418100078,847416100078,847.418100078,847.416100078,1768044662.6947227,-0.041,0.074,0.991,0.0,-0.183,5.127,-6.227,-56.875,-58.552,4.166,2.502,74.557,
847427559295,847425559295,847.427559295,847.425559295,1768044662.7047408,-0.041,0.074,0.991,0.122,-0.244,-1.892,-6.188,-56.836,-58.578,4.167,2.5,74.609,
847437655795,847435655795,847.437655795,847.435655795,1768044662.7148612,-0.041,0.074,0.991,0.183,-0.244,5.127,-6.201,-56.862,-58.63,4.17,2.497,74.666,
847447933126,847445933126,847.447933126,847.445933126,1768044662.7251236,-0.041,0.074,0.991,0.244,-0.244,5.127,-6.227,-56.888,-58.591,4.172,2.495,74.717,
847458318664,847456318664,847.458318664,847.456318664,1768044662.7355108,-0.041,0.074,0.991,0.305,-0.305,5.127,-6.266,-56.901,-58.552,4.176,2.492,74.769,
847468677369,847466677369,847.468677369,847.466677369,1768044662.7458854,-0.041,0.074,0.991,0.366,-0.305,5.127,-6.292,-56.927,-58.539,4.181,2.489,74.826,
847478910368,847476910368,847.478910368,847.476910368,1768044662.756099,-0.041,0.074,0.991,0.488,-0.366,5.127,-6.318,-56.914,-58.513,4.186,2.485,74.877,
847489101950,847487101950,847.48910195,847.48710195,1768044662.766318,-0.042,0.073,0.99,0.549,-0.366,5.127,-6.344,-56.927,-58.604,4.192,2.482,74.929,
847499509071,847497509071,847.499509071,847.497509071,1768044662.77671,-0.042,0.073,0.99,0.61,-0.366,5.127,-6.578,-57.369,-58.669,4.198,2.478,74.98,
847509551322,847507551322,847.509551322,847.507551322,1768044662.7867527,-0.042,0.073,0.99,0.671,-0.427,5.127,-6.474,-57.07,-58.539,4.205,2.474,75.036,
847519747863,847517747863,847.519747863,847.517747863,1768044662.7969606,-0.042,0.073,0.99,0.793,-0.427,5.127,-6.461,-56.992,-58.5,4.212,2.47,75.088,
847530307232,847528307232,847.530307232,847.528307232,1768044662.8075151,-0.042,0.073,0.99,0.854,-0.488,5.127,-6.448,-56.979,-58.461,4.22,2.466,75.139,
847540528564,847538528564,847.540528564,847.538528564,1768044662.8177328,-0.042,0.073,0.99,0.916,-0.549,5.127,-6.461,-56.992,-58.487,4.23,2.461,75.195,
847550748438,847548748438,847.550748438,847.548748438,1768044662.827948,-0.042,0.073,0.99,0.977,-0.549,5.066,-6.474,-56.992,-58.448,4.239,2.456,75.247,
847561237808,847559237808,847.561237808,847.559237808,1768044662.8384247,-0.042,0.073,0.99,1.099,-0.61,5.066,-6.5,-56.992,-58.461,4.249,2.451,75.298,
847571176518,847569176518,847.571176518,847.569176518,1768044662.8483903,-0.042,0.073,0.99,1.16,-0.61,5.066,-6.526,-57.018,-58.448,4.26,2.446,75.349,
847581746388,847579746388,847.581746388,847.579746388,1768044662.8589401,-0.042,0.073,0.99,1.221,-0.61,5.066,-6.526,-57.044,-58.461,4.272,2.44,75.405,
847591622682,847589622682,847.591622682,847.589622682,1768044662.8688242,-0.042,0.073,0.99,1.282,-0.671,5.066,-6.669,-57.252,-58.682,4.284,2.434,75.456,
847602006470,847600006470,847.60200647,847.60000647,1768044662.8792162,-0.042,0.073,0.99,1.343,-0.671,5.066,-6.617,-57.148,-58.5,4.296,2.428,75.508,
847612070887,847610070887,847.612070887,847.610070887,1768044662.8892848,-0.042,0.073,0.99,1.404,-0.732,5.066,-6.578,-57.096,-58.357,4.309,2.422,75.559,
847622288719,847620288719,847.622288719,847.620288719,1768044662.899501,-0.041,0.075,0.988,1.465,-0.732,5.066,-6.578,-57.083,-58.344,4.323,2.415,75.61,
847632539801,847630539801,847.632539801,847.630539801,1768044662.9097347,-0.041,0.075,0.988,1.526,-0.793,5.066,-6.591,-57.109,-58.357,4.339,2.407,75.666,
847642895298,847640895298,847.642895298,847.640895298,1768044662.9201114,-0.041,0.075,0.988,1.587,-0.793,5.066,-6.695,-57.148,-58.396,4.354,2.4,75.717,
847653107005,847651107005,847.653107005,847.651107005,1768044662.9303193,-0.041,0.075,0.988,1.648,-0.854,5.066,-6.734,-57.2,-58.461,4.37,2.393,75.768,
847663331545,847661331545,847.663331545,847.661331545,1768044662.9405344,-0.041,0.075,0.988,1.709,-0.854,5.066,-6.643,-57.304,-58.565,4.386,2.385,75.819,
847673502128,847671502128,847.673502128,847.671502128,1768044662.9507198,-0.041,0.075,0.988,1.77,-0.916,5.066,-6.578,-57.447,-58.63,4.403,2.376,75.875,
847683726959,847681726959,847.683726959,847.681726959,1768044662.960937,-0.041,0.075,0.988,1.77,-0.977,5.066,-6.604,-57.707,-58.864,4.42,2.368,75.926,
847693943333,847691943333,847.693943333,847.691943333,1768044662.9711447,-0.041,0.075,0.988,1.831,-0.977,5.066,-6.851,-57.655,-58.721,4.436,2.359,75.977,
847704151540,847702151540,847.70415154,847.70215154,1768044662.9813561,-0.041,0.075,0.988,1.892,-1.038,5.066,-6.838,-57.603,-58.604,4.453,2.35,76.027,
847714406705,847712406705,847.714406705,847.712406705,1768044662.9915788,-0.041,0.075,0.988,1.892,-1.038,5.066,-6.786,-57.499,-58.526,4.471,2.341,76.078,
847724574371,847722574371,847.724574371,847.722574371,1768044663.0017881,-0.041,0.075,0.988,1.953,-1.038,5.005,-6.5,-57.356,-58.513,4.49,2.332,76.134,
847735319238,847733319238,847.735319238,847.733319238,1768044663.012285,-0.041,0.075,0.988,1.892,-1.038,5.005,-6.565,-57.343,-58.513,4.507,2.323,76.184,
847745399697,847743399697,847.745399697,847.743399697,1768044663.0223908,-0.039,0.079,0.986,1.892,-1.099,5.005,-6.474,-57.434,-58.578,4.524,2.313,76.235,
847755556571,847753556571,847.755556571,847.753556571,1768044663.0327692,-0.039,0.079,0.986,1.892,-1.16,-2.014,-6.487,-57.694,-58.539,4.544,2.302,76.286,
847765700029,847763700029,847.765700029,847.763700029,1768044663.0428562,-0.039,0.079,0.986,1.892,-1.099,5.005,-6.5,-57.655,-58.5,4.563,2.291,76.341,
847776065151,847774065151,847.776065151,847.774065151,1768044663.0533118,-0.039,0.079,0.986,1.892,-1.16,5.005,-6.617,-57.811,-58.682,4.582,2.281,76.392,
847786187026,847784187026,847.786187026,847.784187026,1768044663.063391,-0.039,0.079,0.986,1.892,-1.16,5.005,-6.968,-57.889,-58.565,4.6,2.27,76.443,
847796273026,847794273026,847.796273026,847.794273026,1768044663.0734696,-0.039,0.079,0.986,1.831,-1.221,5.066,-7.007,-57.733,-58.474,4.618,2.259,76.493,
847806669647,847804669647,847.806669647,847.804669647,1768044663.0838563,-0.039,0.079,0.986,1.831,-1.282,5.066,-6.981,-57.668,-58.383,4.637,2.247,76.549,
847816914604,847814914604,847.816914604,847.814914604,1768044663.0940728,-0.039,0.079,0.986,1.831,-1.282,5.066,-6.851,-57.668,-58.37,4.654,2.235,76.6,
847826918647,847824918647,847.826918647,847.824918647,1768044663.1041288,-0.039,0.079,0.986,1.77,-1.282,5.066,-6.734,-57.681,-58.37,4.671,2.224,76.651,
847837154562,847835154562,847.837154562,847.835154562,1768044663.1143672,-0.039,0.079,0.986,1.77,-1.282,5.066,-6.643,-57.577,-58.409,4.687,2.212,76.702,
847847542142,847845542142,847.847542142,847.845542142,1768044663.124753,-0.039,0.079,0.986,1.709,-1.343,-1.953,-6.669,-57.512,-58.461,4.705,2.199,76.753,
847857775723,847855775723,847.857775723,847.855775723,1768044663.1349864,-0.039,0.079,0.986,1.648,-1.343,5.066,-6.942,-57.681,-58.487,4.72,2.187,76.809,
847867985680,847865985680,847.86798568,847.86598568,1768044663.1452012,-0.039,0.079,0.986,1.587,-1.343,5.066,-6.981,-57.98,-58.604,4.734,2.176,76.859,
847878148971,847876148971,847.878148971,847.876148971,1768044663.1553588,-0.035,0.085,0.984,1.526,-1.343,5.066,-7.15,-58.045,-58.513,4.75,2.163,76.91,
847888371762,847886371762,847.888371762,847.886371762,1768044663.1655755,-0.035,0.085,0.984,1.465,-1.343,5.066,-7.241,-57.863,-58.37,4.766,2.15,76.961,
847898563927,847896563927,847.898563927,847.896563927,1768044663.175773,-0.035,0.085,0.984,1.404,-1.343,5.066,-7.189,-57.824,-58.279,4.784,2.136,77.017,
847908777968,847906777968,847.908777968,847.906777968,1768044663.185992,-0.035,0.085,0.984,1.404,-1.404,5.005,-6.916,-57.837,-58.37,4.799,2.122,77.067,
847919156214,847917156214,847.919156214,847.917156214,1768044663.1963725,-0.035,0.085,0.984,1.343,-1.404,5.005,-6.903,-57.642,-58.331,4.813,2.109,77.118,
847929377546,847927377546,847.929377546,847.927377546,1768044663.2065866,-0.035,0.085,0.984,1.221,-1.404,-2.075,-6.942,-57.525,-58.409,4.828,2.095,77.168,
847939752876,847937752876,847.939752876,847.937752876,1768044663.2169685,-0.035,0.085,0.984,1.16,-1.404,4.944,-7.085,-57.564,-58.448,4.841,2.082,77.223,
847950135498,847948135498,847.950135498,847.948135498,1768044663.2273526,-0.035,0.085,0.984,1.038,-1.404,4.944,-7.098,-57.85,-58.435,4.853,2.07,77.273,
847960350121,847958350121,847.960350121,847.958350121,1768044663.2375646,-0.035,0.085,0.984,0.977,-1.404,4.944,-7.228,-57.993,-58.383,4.863,2.057,77.322,
847970560078,847968560078,847.970560078,847.968560078,1768044663.2477758,-0.035,0.085,0.984,0.854,-1.404,4.883,-7.423,-58.292,-58.578,4.873,2.044,77.377,
847980763619,847978763619,847.980763619,847.978763619,1768044663.2579503,-0.035,0.085,0.984,0.793,-1.343,4.883,-7.293,-58.097,-58.526,4.882,2.032,77.426,
847991001576,847989001576,847.991001576,847.989001576,1768044663.2682102,-0.035,0.085,0.984,0.732,-1.404,4.883,-7.449,-57.941,-58.396,4.89,2.02,77.475,
848001274240,847999274240,848.00127424,847.99927424,1768044663.2784379,-0.032,0.089,0.981,0.671,-1.404,4.822,-7.371,-57.967,-58.357,4.897,2.008,77.524,
848011427906,848009427906,848.011427906,848.009427906,1768044663.2886329,-0.032,0.089,0.981,0.549,-1.404,-2.197,-7.215,-57.928,-58.409,4.906,1.993,77.573,
848022023442,848020023442,848.022023442,848.020023442,1768044663.2991972,-0.032,0.089,0.981,0.427,-1.404,4.822,-7.41,-57.993,-58.383,4.914,1.98,77.626,
848032239232,848030239232,848.032239232,848.030239232,1768044663.3094206,-0.032,0.089,0.981,0.366,-1.404,4.822,-7.605,-58.084,-58.396,4.92,1.966,77.674,
848042590646,848040590646,848.042590646,848.040590646,1768044663.3198085,-0.032,0.089,0.981,0.305,-1.404,4.761,-7.8,-58.357,-58.513,4.927,1.952,77.727,
848052847852,848050847852,848.052847852,848.050847852,1768044663.3300111,-0.032,0.089,0.981,0.183,-1.282,4.761,-7.826,-58.227,-58.643,4.931,1.939,77.775,
848063033893,848061033893,848.063033893,848.061033893,1768044663.3401742,-0.032,0.089,0.981,0.061,-1.221,4.761,-8.047,-58.175,-58.89,4.935,1.928,77.823,
848073221100,848071221100,848.0732211,848.0712211,1768044663.3504298,-0.032,0.089,0.982,0.0,-1.221,4.761,-8.281,-58.253,-58.721,4.937,1.917,77.87,
848083466640,848081466640,848.08346664,848.08146664,1768044663.360672,-0.032,0.089,0.981,-0.122,-1.16,-2.319,-8.177,-58.305,-58.643,4.938,1.906,77.918,
848093664639,848091664639,848.093664639,848.091664639,1768044663.3708644,-0.032,0.089,0.981,-0.183,-1.099,4.7,-8.008,-58.24,-58.63,4.938,1.896,77.971,
848103873721,848101873721,848.103873721,848.101873721,1768044663.3810837,-0.032,0.089,0.981,-0.244,-0.977,4.7,-7.865,-58.214,-58.5,4.938,1.887,78.018,
848114319342,848112319342,848.114319342,848.112319342,1768044663.391469,-0.032,0.089,0.981,-0.305,-0.916,4.7,-8.021,-58.24,-58.461,4.937,1.879,78.065,
848124480300,848122480300,848.1244803,848.1224803,1768044663.4016917,-0.029,0.091,0.981,-0.366,-0.854,4.7,-8.931,-58.604,-59.241,4.935,1.871,78.117,
848134683257,848132683257,848.134683257,848.132683257,1768044663.4118974,-0.029,0.091,0.981,-0.366,-0.732,4.639,-9.503,-59.449,-59.592,4.934,1.863,78.164,
848145101753,848143101753,848.145101753,848.143101753,1768044663.4223099,-0.029,0.091,0.981,-0.366,-0.61,4.639,-11.414,-59.969,-60.723,4.933,1.857,78.211,
848155120671,848153120671,848.155120671,848.153120671,1768044663.4322932,-0.029,0.091,0.981,-0.305,-0.488,4.639,-12.389,-61.217,-61.347,4.932,1.852,78.258,
848165358044,848163358044,848.165358044,848.163358044,1768044663.4425623,-0.029,0.091,0.981,-0.305,-0.305,4.639,-11.375,-60.346,-60.58,4.931,1.849,78.305,
848176038454,848174038454,848.176038454,848.174038454,1768044663.4529974,-0.029,0.091,0.981,-0.305,-0.244,4.578,-10.504,-60.099,-60.034,4.931,1.847,78.356,
848186204953,848184204953,848.186204953,848.184204953,1768044663.4633875,-0.029,0.091,0.981,-0.305,-0.061,4.578,-10.101,-59.501,-59.748,4.93,1.846,78.402,
848196214829,848194214829,848.196214829,848.194214829,1768044663.473428,-0.029,0.091,0.981,-0.244,0.061,4.578,-9.672,-59.293,-59.488,4.93,1.847,78.448,
848206729282,848204729282,848.206729282,848.204729282,1768044663.4839396,-0.029,0.091,0.981,-0.244,0.366,4.517,-9.23,-59.02,-59.267,4.931,1.851,78.498,
848217545898,848215545898,848.217545898,848.215545898,1768044663.4946039,-0.029,0.091,0.981,-0.183,0.549,4.456,-9.165,-58.929,-59.319,4.931,1.857,78.543,
848228721844,848226721844,848.228721844,848.226721844,1768044663.5058215,-0.029,0.091,0.981,-0.183,0.793,4.395,-11.193,-60.333,-60.619,4.932,1.865,78.592,
848238608055,848236608055,848.238608055,848.236608055,1768044663.5158105,-0.029,0.091,0.981,-0.061,1.099,4.333,-11.479,-60.307,-61.074,4.934,1.877,78.641,
848248833178,848246833178,848.248833178,848.246833178,1768044663.526028,-0.029,0.091,0.981,0.0,1.343,4.333,-14.352,-62.686,-62.673,4.936,1.89,78.684,
848259065885,848257065885,848.259065885,848.257065885,1768044663.5362434,-0.026,0.088,0.975,0.244,1.648,4.333,-15.756,-62.608,-63.44,4.94,1.904,78.728,
848269240842,848267240842,848.269240842,848.267240842,1768044663.5464506,-0.026,0.088,0.975,0.549,2.014,4.272,-18.187,-63.986,-64.636,4.947,1.922,78.771,
848279461883,848277461883,848.279461883,848.277461883,1768044663.5566409,-0.026,0.088,0.975,0.854,2.441,4.272,-20.02,-64.389,-65.572,4.956,1.943,78.814,
848289521633,848287521633,848.289521633,848.287521633,1768044663.56673,-0.026,0.088,0.975,1.16,3.052,4.15,-22.594,-66.937,-67.041,4.97,1.972,78.861,
848299748798,848297748798,848.299748798,848.297748798,1768044663.5769339,-0.026,0.088,0.975,1.526,3.723,4.089,-21.931,-67.769,-66.716,4.985,2.005,78.903,
848310162045,848308162045,848.310162045,848.308162045,1768044663.5873559,-0.026,0.088,0.975,1.953,4.395,4.028,-22.152,-67.249,-67.015,5.005,2.043,78.944,
848320327960,848318327960,848.32032796,848.31832796,1768044663.5975375,-0.026,0.088,0.975,2.319,5.066,3.906,-23.127,-67.834,-67.379,5.028,2.089,78.983,
848330542292,848328542292,848.330542292,848.328542292,1768044663.6077533,-0.026,0.088,0.975,2.747,5.737,-3.235,-25.688,-70.2,-69.16,5.058,2.146,79.022,
848341103412,848339103412,848.341103412,848.339103412,1768044663.6181853,-0.026,0.088,0.975,3.113,6.287,3.662,-28.405,-71.539,-70.85,5.089,2.203,79.063,
848352578895,848350578895,848.352578895,848.350578895,1768044663.628412,-0.026,0.088,0.975,3.54,6.836,3.54,-32.682,-74.386,-73.424,5.123,2.265,79.1,
848361968404,848359968404,848.361968404,848.359968404,1768044663.6387932,-0.026,0.088,0.975,4.028,7.446,-3.662,-33.397,-75.023,-73.658,5.166,2.339,79.134,
848371736783,848369736783,848.371736783,848.369736783,1768044663.648945,-0.026,0.088,0.975,4.456,8.057,3.235,-34.125,-75.491,-73.827,5.21,2.412,79.171,
848381950532,848379950532,848.381950532,848.379950532,1768044663.659153,-0.023,0.084,0.953,4.883,8.545,3.113,-33.176,-75.413,-73.528,5.257,2.489,79.203,
848392185280,848390185280,848.39218528,848.39018528,1768044663.6693602,-0.023,0.084,0.953,5.31,9.094,2.991,-33.28,-75.309,-73.541,5.306,2.569,79.234,
848402355863,848400355863,848.402355863,848.400355863,1768044663.6795683,-0.023,0.084,0.953,5.676,9.705,2.869,-33.54,-74.607,-73.476,5.36,2.655,79.263,
848412587111,848410587111,848.412587111,848.410587111,1768044663.689799,-0.023,0.084,0.953,6.042,10.315,2.747,-32.851,-74.724,-73.164,5.421,2.755,79.294,
848422804943,848420804943,848.422804943,848.420804943,1768044663.7000053,-0.023,0.084,0.953,6.409,10.864,2.686,-30.459,-75.374,-71.461,5.481,2.851,79.322,
848433027442,848431027442,848.433027442,848.431027442,1768044663.7102215,-0.023,0.084,0.953,6.653,11.414,2.686,-28.21,-72.501,-70.083,5.542,2.951,79.349,
848443281440,848441281440,848.44328144,848.44128144,1768044663.7204826,-0.023,0.084,0.953,6.836,11.841,2.686,-24.531,-71.123,-67.938,5.605,3.055,79.376,
848453403315,848451403315,848.453403315,848.451403315,1768044663.7305927,-0.023,0.084,0.953,6.897,12.085,2.686,-28.093,-72.683,-70.837,5.669,3.162,79.403,
848463657604,848461657604,848.463657604,848.461657604,1768044663.7408261,-0.023,0.084,0.953,6.653,11.963,2.686,-24.531,-71.266,-68.211,5.737,3.278,79.433,
