MonoNS,EstNS,MonoS,EstS,SensorID,Src,East_Vel(m_s),North_Vel(m_s),Up_Vel(m_s)
3956553958314,3956503958314,3956.553958314,3956.503958314,DVL_H1000,BI,0.227,0.015,0.005
3957536975187,3957486975187,3957.536975187,3957.486975187,DVL_H1000,BI,0.309,0.016,-0.003
3958536507190,3958486507190,3958.53650719,3958.48650719,DVL_H1000,BI,0.181,0.008,0.0
3959533309227,3959483309227,3959.533309227,3959.483309227,DVL_H1000,BI,0.149,0.004,0.0
3960515319279,3960465319279,3960.515319279,3960.465319279,DVL_H1000,BI,0.142,0.003,0.0
3961518371072,3961468371072,3961.518371072,3961.468371072,DVL_H1000,BI,0.137,0.0,0.003
3962518856730,3962468856730,3962.51885673,3962.46885673,DVL_H1000,BI,0.126,0.011,-0.003
3963496047341,3963446047341,3963.496047341,3963.446047341,DVL_H1000,BI,0.104,0.043,-0.003
3964495518678,3964445518678,3964.495518678,3964.445518678,DVL_H1000,BI,0.082,0.0,0.003
3965495433051,3965445433051,3965.495433051,3965.445433051,DVL_H1000,BI,0.061,0.027,0.0
3966480313943,3966430313943,3966.480313943,3966.430313943,DVL_H1000,BI,0.062,0.009,0.0
3967480145775,3967430145775,3967.480145775,3967.430145775,DVL_H1000,BI,0.054,0.006,0.0
3968480513685,3968430513685,3968.480513685,3968.430513685,DVL_H1000,BI,0.024,0.018,0.0
3969460989880,3969410989880,3969.46098988,3969.41098988,DVL_H1000,BI,-0.007,0.009,0.006
3970456884261,3970406884261,3970.456884261,3970.406884261,DVL_H1000,BI,-0.034,0.018,-0.004
3971460180177,3971410180177,3971.460180177,3971.410180177,DVL_H1000,BI,-0.081,0.014,0.0
3972442621931,3972392621931,3972.442621931,3972.392621931,DVL_H1000,BI,-0.138,0.096,0.0
3972448309070,3972398309070,3972.44830907,3972.39830907,DVL_H1000,BE,-0.132,0.103,0.003
3973438644352,3973388644352,3973.438644352,3973.388644352,DVL_H1000,BI,-0.134,0.066,-0.003
3974438700182,3974388700182,3974.438700182,3974.388700182,DVL_H1000,BI,-0.137,0.04,-0.005
3975424194150,3975374194150,3975.42419415,3975.37419415,DVL_H1000,BI,-0.136,0.017,0.0
3976423661404,3976373661404,3976.423661404,3976.373661404,DVL_H1000,BI,-0.132,0.0,0.002
3977424210144,3977374210144,3977.424210144,3977.374210144,DVL_H1000,BI,-0.115,0.008,0.003
3978403464855,3978353464855,3978.403464855,3978.353464855,DVL_H1000,BI,-0.102,0.014,0.0
3979406586647,3979356586647,3979.406586647,3979.356586647,DVL_H1000,BI,-0.095,0.008,0.004
3980406091609,3980356091609,3980.406091609,3980.356091609,DVL_H1000,BI,-0.092,0.004,0.0
3981384287874,3981334287874,3981.384287874,3981.334287874,DVL_H1000,BI,-0.087,0.006,0.0
3982388587693,3982338587693,3982.388587693,3982.338587693,DVL_H1000,BI,-0.173,0.01,-0.005
3983388674731,3983338674731,3983.388674731,3983.338674731,DVL_H1000,BI,-0.313,0.025,0.004
3984366063382,3984316063382,3984.366063382,3984.316063382,DVL_H1000,BI,-0.372,0.074,0.0
3985369542794,3985319542794,3985.369542794,3985.319542794,DVL_H1000,BI,-0.386,0.083,-0.005
3986368633928,3986318633928,3986.368633928,3986.318633928,DVL_H1000,BI,-0.376,0.08,-0.003
3987351518969,3987301518969,3987.351518969,3987.301518969,DVL_H1000,BI,-0.395,0.091,0.007
3988351056222,3988301056222,3988.351056222,3988.301056222,DVL_H1000,BI,-0.392,0.095,0.004
3989347980174,3989297980174,3989.347980174,3989.297980174,DVL_H1000,BI,-0.391,0.097,0.0
3989355807244,3989305807244,3989.355807244,3989.305807244,DVL_H1000,BE,-0.331,0.229,0.001
3990333633097,3990283633097,3990.333633097,3990.283633097,DVL_H1000,BI,-0.396,0.098,0.013
3990339562316,3990289562316,3990.339562316,3990.289562316,DVL_H1000,BE,-0.287,0.289,0.0
3991333116101,3991283116101,3991.333116101,3991.283116101,DVL_H1000,BI,-0.383,0.11,0.004
3991338513910,3991288513910,3991.33851391,3991.28851391,DVL_H1000,BS,-0.383,0.11,0.004
3991339688728,3991289688728,3991.339688728,3991.289688728,DVL_H1000,BE,-0.194,0.347,0.002
3992334036420,3992284036420,3992.33403642,3992.28403642,DVL_H1000,BI,-0.378,0.109,0.001
3992338417783,3992288417783,3992.338417783,3992.288417783,DVL_H1000,BS,-0.378,0.109,0.001
3993316426134,3993266426134,3993.316426134,3993.266426134,DVL_H1000,BI,-0.381,0.107,0.006
3993320969370,3993270969370,3993.32096937,3993.27096937,DVL_H1000,BS,-0.381,0.107,0.006
3994316768960,3994266768960,3994.31676896,3994.26676896,DVL_H1000,BI,-0.26,0.08,0.0
3995315428849,3995265428849,3995.315428849,3995.265428849,DVL_H1000,BI,-0.01,0.002,0.0
3996298089310,3996248089310,3996.29808931,3996.24808931,DVL_H1000,BI,0.139,0.042,-0.002
3997297808560,3997247808560,3997.29780856,3997.24780856,DVL_H1000,BI,0.219,0.05,-0.003
3998298008638,3998248008638,3998.298008638,3998.248008638,DVL_H1000,BI,0.269,0.036,0.0
3998303953607,3998253953607,3998.303953607,3998.253953607,DVL_H1000,BE,-0.151,0.225,0.003
3999277326932,3999227326932,3999.277326932,3999.227326932,DVL_H1000,BI,0.301,0.036,0.0
4000276603146,4000226603146,4000.276603146,4000.226603146,DVL_H1000,BI,0.101,0.053,-0.004
4001279995602,4001229995602,4001.279995602,4001.229995602,DVL_H1000,BI,0.044,0.012,0.008
4002263986421,4002213986421,4002.263986421,4002.213986421,DVL_H1000,BI,0.032,0.031,0.005
4003262552436,4003212552436,4003.262552436,4003.212552436,DVL_H1000,BI,0.035,0.042,0.006
4004262957803,4004212957803,4004.262957803,4004.212957803,DVL_H1000,BI,0.051,0.044,0.0
4005245037937,4005195037937,4005.245037937,4005.195037937,DVL_H1000,BI,0.079,0.001,-0.004
4006244727147,4006194727147,4006.244727147,4006.194727147,DVL_H1000,BI,0.271,0.003,0.008
4007245044598,4007195044598,4007.245044598,4007.195044598,DVL_H1000,BI,0.323,0.006,0.007
4008227676184,4008177676184,4008.227676184,4008.177676184,DVL_H1000,BI,0.349,0.008,-0.009
4008233447030,4008183447030,4008.23344703,4008.18344703,DVL_H1000,BE,-0.311,0.157,0.008
4009227308228,4009177308228,4009.227308228,4009.177308228,DVL_H1000,BI,0.359,0.014,0.006
4009232919534,4009182919534,4009.232919534,4009.182919534,DVL_H1000,BE,-0.303,0.195,0.004
4010226828564,4010176828564,4010.226828564,4010.176828564,DVL_H1000,BI,0.363,0.004,-0.006
4010233438525,4010183438525,4010.233438525,4010.183438525,DVL_H1000,BE,-0.306,0.195,0.002
4011209619690,4011159619690,4011.20961969,4011.15961969,DVL_H1000,BI,0.358,0.008,0.003
4011216183859,4011166183859,4011.216183859,4011.166183859,DVL_H1000,BE,-0.329,0.145,0.006
4012209418065,4012159418065,4012.209418065,4012.159418065,DVL_H1000,BI,0.363,0.009,-0.007
4013209622934,4013159622934,4013.209622934,4013.159622934,DVL_H1000,BI,0.358,0.009,0.006
4014192332686,4014142332686,4014.192332686,4014.142332686,DVL_H1000,BI,0.369,0.003,0.003
4015191265946,4015141265946,4015.191265946,4015.141265946,DVL_H1000,BI,0.357,0.016,0.0
4016188138274,4016138138274,4016.188138274,4016.138138274,DVL_H1000,BI,0.342,0.0,0.002
4016196561795,4016146561795,4016.196561795,4016.146561795,DVL_H1000,BE,-0.302,0.159,0.002
4017175419552,4017125419552,4017.175419552,4017.125419552,DVL_H1000,BI,0.36,0.005,0.008
4017178974050,4017128974050,4017.17897405,4017.12897405,DVL_H1000,BE,-0.314,0.176,0.004
4018173772736,4018123772736,4018.173772736,4018.123772736,DVL_H1000,BI,0.214,0.02,-0.003
4018179645373,4018129645373,4018.179645373,4018.129645373,DVL_H1000,BE,-0.19,0.107,0.0
4019175015093,4019125015093,4019.175015093,4019.125015093,DVL_H1000,BI,0.086,0.004,0.0
4020157182643,4020107182643,4020.157182643,4020.107182643,DVL_H1000,BI,0.049,0.009,0.0
4021156798062,4021106798062,4021.156798062,4021.106798062,DVL_H1000,BI,0.039,0.009,0.0
4022152767400,4022102767400,4022.1527674,4022.1027674,DVL_H1000,BI,0.039,0.02,0.0
4023140363634,4023090363634,4023.140363634,4023.090363634,DVL_H1000,BI,0.07,0.007,0.0
4024139435684,4024089435684,4024.139435684,4024.089435684,DVL_H1000,BI,0.285,0.007,0.0
4025139084644,4025089084644,4025.139084644,4025.089084644,DVL_H1000,BI,0.332,0.01,0.0
4025145352483,4025095352483,4025.145352483,4025.095352483,DVL_H1000,BE,-0.271,0.189,0.007
4026117624780,4026067624780,4026.11762478,4026.06762478,DVL_H1000,BI,0.346,0.013,0.0
4027121749893,4027071749893,4027.121749893,4027.071749893,DVL_H1000,BI,0.351,0.011,0.006
4027126988745,4027076988745,4027.126988745,4027.076988745,DVL_H1000,BE,-0.26,0.233,0.004
4028120566780,4028070566780,4028.12056678,4028.07056678,DVL_H1000,BI,0.354,0.007,0.004
4028125790466,4028075790466,4028.125790466,4028.075790466,DVL_H1000,BE,-0.334,0.119,0.002
4029100050738,4029050050738,4029.100050738,4029.050050738,DVL_H1000,BI,0.352,0.016,-0.011
4030099374827,4030049374827,4030.099374827,4030.049374827,DVL_H1000,BI,0.357,0.018,0.003
4031103688354,4031053688354,4031.103688354,4031.053688354,DVL_H1000,BI,0.174,0.028,-0.004
4032086703810,4032036703810,4032.08670381,4032.03670381,DVL_H1000,BI,0.108,0.046,-0.004
4033081794368,4033031794368,4033.081794368,4033.031794368,DVL_H1000,BI,0.065,0.008,0.0
4034086368351,4034036368351,4034.086368351,4034.036368351,DVL_H1000,BI,0.042,0.006,0.0
4035066344011,4035016344011,4035.066344011,4035.016344011,DVL_H1000,BI,0.026,0.003,0.003
4038042962124,4037992962124,4038.042962124,4037.992962124,DVL_H1000,BI,-0.016,0.009,0.002
4039042463210,4038992463210,4039.04246321,4038.99246321,DVL_H1000,BI,-0.023,0.007,0.0
4040042277252,4039992277252,4040.042277252,4039.992277252,DVL_H1000,BI,-0.025,0.004,0.004
4041023700477,4040973700477,4041.023700477,4040.973700477,DVL_H1000,BI,-0.029,0.001,0.0
4042028045796,4041978045796,4042.028045796,4041.978045796,DVL_H1000,BI,-0.027,0.0,0.0
4043023751471,4042973751471,4043.023751471,4042.973751471,DVL_H1000,BI,-0.027,0.001,0.0
4044008136035,4043958136035,4044.008136035,4043.958136035,DVL_H1000,BI,-0.033,0.008,0.004
4045002678850,4044952678850,4045.00267885,4044.95267885,DVL_H1000,BI,-0.035,0.009,0.004
4046001764233,4045951764233,4046.001764233,4045.951764233,DVL_H1000,BI,-0.04,0.005,0.0
4046987845610,4046937845610,4046.98784561,4046.93784561,DVL_H1000,BI,-0.046,0.006,0.003
4047983131874,4047933131874,4047.983131874,4047.933131874,DVL_H1000,BI,-0.042,0.003,0.0
4048987707606,4048937707606,4048.987707606,4048.937707606,DVL_H1000,BI,-0.043,0.0,0.0
4049963230488,4049913230488,4049.963230488,4049.913230488,DVL_H1000,BI,-0.038,0.002,0.0
4051962481992,4051912481992,4051.962481992,4051.912481992,DVL_H1000,BI,-0.039,0.004,0.004
4052947551881,4052897551881,4052.947551881,4052.897551881,DVL_H1000,BI,-0.039,0.003,0.0
4053946967344,4053896967344,4053.946967344,4053.896967344,DVL_H1000,BI,-0.043,0.005,0.0
4055927275872,4055877275872,4055.927275872,4055.877275872,DVL_H1000,BI,-0.042,0.001,0.004
4056927527408,4056877527408,4056.927527408,4056.877527408,DVL_H1000,BI,-0.037,0.002,0.0
4057927717694,4057877717694,4057.927717694,4057.877717694,DVL_H1000,BI,-0.039,0.003,0.003
4058907876019,4058857876019,4058.907876019,4058.857876019,DVL_H1000,BI,-0.031,0.005,0.003
4059902963077,4059852963077,4059.902963077,4059.852963077,DVL_H1000,BI,-0.042,0.004,0.002
4060906125702,4060856125702,4060.906125702,4060.856125702,DVL_H1000,BI,-0.035,0.002,0.004
4061888040088,4061838040088,4061.888040088,4061.838040088,DVL_H1000,BI,-0.033,0.008,0.005
4062883454392,4062833454392,4062.883454392,4062.833454392,DVL_H1000,BI,-0.027,0.003,0.005
4063886887638,4063836887638,4063.886887638,4063.836887638,DVL_H1000,BI,-0.038,0.005,0.0
4065863474754,4065813474754,4065.863474754,4065.813474754,DVL_H1000,BI,-0.031,0.007,0.0
4066868443649,4066818443649,4066.868443649,4066.818443649,DVL_H1000,BI,-0.032,0.004,0.0
4067847524778,4067797524778,4067.847524778,4067.797524778,DVL_H1000,BI,-0.026,0.009,0.004
4068846820992,4068796820992,4068.846820992,4068.796820992,DVL_H1000,BI,-0.025,0.008,0.0
4069846193747,4069796193747,4069.846193747,4069.796193747,DVL_H1000,BI,-0.024,0.0,0.004
4070827157604,4070777157604,4070.827157604,4070.777157604,DVL_H1000,BI,-0.019,0.009,0.0
4071826696898,4071776696898,4071.826696898,4071.776696898,DVL_H1000,BI,-0.022,0.001,0.0
4072825745616,4072775745616,4072.825745616,4072.775745616,DVL_H1000,BI,-0.024,0.009,0.0
4073806953594,4073756953594,4073.806953594,4073.756953594,DVL_H1000,BI,-0.023,0.001,0.0
4074805672440,4074755672440,4074.80567244,4074.75567244,DVL_H1000,BI,-0.022,0.009,0.003
4075805667021,4075755667021,4075.805667021,4075.755667021,DVL_H1000,BI,-0.019,0.001,0.0
4076786082842,4076736082842,4076.786082842,4076.736082842,DVL_H1000,BI,-0.017,0.0,0.0
4077785151684,4077735151684,4077.785151684,4077.735151684,DVL_H1000,BI,-0.018,0.007,0.0
4078785568593,4078735568593,4078.785568593,4078.735568593,DVL_H1000,BI,-0.016,0.001,0.0
4079765107384,4079715107384,4079.765107384,4079.715107384,DVL_H1000,BI,-0.015,0.0,0.0
4080764107685,4080714107685,4080.764107685,4080.714107685,DVL_H1000,BI,-0.014,0.002,0.003
4081764616176,4081714616176,4081.764616176,4081.714616176,DVL_H1000,BI,-0.012,0.005,0.006
4098639113006,4098589113006,4098.639113006,4098.589113006,DVL_H1000,BI,0.014,0.0,0.003
4162205007585,4162155007585,4162.205007585,4162.155007585,DVL_H1000,BI,-0.042,0.007,0.003
4163184638500,4163134638500,4163.1846385,4163.1346385,DVL_H1000,BI,-0.058,0.009,0.0
4164183740883,4164133740883,4164.183740883,4164.133740883,DVL_H1000,BI,-0.068,0.034,-0.003
4165183868921,4165133868921,4165.183868921,4165.133868921,DVL_H1000,BI,-0.063,0.074,-0.007
4166165908430,4166115908430,4166.16590843,4166.11590843,DVL_H1000,BI,0.019,0.029,0.002
4167166655793,4167116655793,4167.166655793,4167.116655793,DVL_H1000,BI,0.034,0.012,0.003
4168166538959,4168116538959,4168.166538959,4168.116538959,DVL_H1000,BI,0.039,0.001,0.003
4169147569606,4169097569606,4169.147569606,4169.097569606,DVL_H1000,BI,0.05,0.005,0.003
4170147371106,4170097371106,4170.147371106,4170.097371106,DVL_H1000,BI,0.055,0.001,0.0
4171146738611,4171096738611,4171.146738611,4171.096738611,DVL_H1000,BI,0.051,0.006,0.003
4172126410400,4172076410400,4172.1264104,4172.0764104,DVL_H1000,BI,0.055,0.0,0.003
4173125750197,4173075750197,4173.125750197,4173.075750197,DVL_H1000,BI,0.05,0.004,0.0
4174126628225,4174076628225,4174.126628225,4174.076628225,DVL_H1000,BI,0.047,0.007,0.0
4175107155753,4175057155753,4175.107155753,4175.057155753,DVL_H1000,BI,0.046,0.005,0.0
4176107153250,4176057153250,4176.10715325,4176.05715325,DVL_H1000,BI,0.044,0.002,0.0
4183067306555,4183017306555,4183.067306555,4183.017306555,DVL_H1000,BI,0.031,0.004,0.002
4184046915136,4183996915136,4184.046915136,4183.996915136,DVL_H1000,BI,0.03,0.005,0.0
4185046707594,4184996707594,4185.046707594,4184.996707594,DVL_H1000,BI,0.034,0.0,0.002
4186050088466,4186000088466,4186.050088466,4186.000088466,DVL_H1000,BI,0.032,0.006,0.0
